Time,Position X,Position Y,Position Z
0.01,40.0,9.0,-37.0
0.02,39.98634859307558,9.181962754316372,-36.86199149247672
0.03,39.97072421160813,9.363843013546717,-36.72398070549614
0.04,39.953127198596164,9.545560767867782,-36.585982686899975
0.05,39.93355809729744,9.727036087581101,-36.448012480684476
0.06,39.91201765117219,9.908189155057023,-36.31008512549819
0.07,39.88850680380629,10.088940296634034,-36.172215653140064
0.08,39.86302669881428,10.269210014460596,-36.03441908705831
0.09,39.83557867972238,10.448919018266773,-35.89671044084992
0.1,39.80616428983132,10.627988257052944,-35.75910471676124
0.11,39.774785272059155,10.806338950682877,-35.62161690418952
0.12,39.741443568763984,10.98389262136858,-35.48426197818579
0.13,39.70614132154667,11.160571125034284,-35.34705489795913
0.14,39.66888087103347,11.336296682547033,-35.21001060538247
0.15,39.62966475663875,11.510991910801373,-35.07314402350009
0.16,39.588495716307634,11.68457985364571,-34.93647005503707
0.17,39.54537668623875,11.856984012637952,-34.800003580910655
0.18,39.50031080058704,12.028128377618135,-34.66375945874388
0.19,39.45330139114671,12.197937457085793,-34.527752521381494
0.2,39.40435198701428,12.36633630836993,-34.39199757540837
0.21,39.353466314231845,12.5332505675795,-34.256509399670534
0.22,39.30064829541052,12.698606479322443,-34.12130274379904
0.23,39.24590204933421,12.862330926181338,-33.98639232673677
0.24,39.18923189054364,13.024351457933932,-33.851792835268284
0.25,39.130642328900734,13.184596320506815,-33.71751892255301
0.26,39.070138069133456,13.342994484650669,-33.583585206661745
0.27,39.007724010361024,13.499475674325625,-33.45000626911677
0.28,38.94340524559969,13.653970394785352,-33.31679665343565
0.29,38.87718706124909,13.80640996034866,-33.18397086367891
0.3,38.80907493655914,13.956726521847497,-33.051543363001656
0.31,38.739074543077756,14.104853093740354,-32.91952857220943
0.32,38.66719174407917,14.250723580880244,-32.7879408683183
0.33,38.59343259397316,14.394272804926523,-32.65679458311945
0.34,38.51780333769515,14.53543653039001,-32.52610400174831
0.35000000000000003,38.4403104100772,14.674151490300982,-32.3958833612585
0.36,38.360960435200134,14.810355411489752,-32.266146849200595
0.37,38.27976022572663,14.943987039469738,-32.13690860220599
0.38,38.1967167822156,15.074986162913072,-32.008182704575894
0.39,38.11183729241775,15.203293637708944,-31.87998318687567
0.4,38.02512913055252,15.328851410595053,-31.752324024534637
0.41000000000000003,37.9365998565664,15.451602542352733,-31.6252191364515
0.42,37.84625721537281,15.571491230556449,-31.498682383605487
0.43,37.754109136073474,15.68846283186858,-31.372727567673447
0.44,37.660163731161575,15.802463883870576,-31.247368429652916
0.45,37.564429295706596,15.913442126421716,-31.122618648491393
0.46,37.46691430652106,16.021346522536977,-30.998491839721925
0.47000000000000003,37.36762742130922,16.126127278775638,-30.87500155410514
0.48,37.266577477797796,16.227735865132438,-30.752161276277867
0.49,37.163773492848826,16.326125034423377,-30.629984423408484
0.5,37.059224661554836,16.421248841158377,-30.50848434385913
0.51,36.95294035631628,16.513062659893247,-30.387674315854923
0.52,36.84493012590149,16.60152320305364,-30.267567546160283
0.53,36.735203694489144,16.68658853822385,-30.14817716876257
0.54,36.623770960693406,16.768218104893524,-30.029516243563076
0.55,36.51064199657186,16.846372730655602,-29.911597755075586
0.56,36.39582704661628,16.921014646849034,-29.794434611132587
0.5700000000000001,36.279336526726404,16.992107503639943,-29.67803964159928
0.58,36.16118102316682,17.059616384535275,-29.562425597095523
0.59,36.04137129150707,17.123507820323084,-29.447605147725834
0.6,35.91991825554507,17.183749802433876,-29.333590881817585
0.61,35.796833006213994,17.24031179571771,-29.22039530466751
0.62,35.672126800472704,17.293164750631853,-29.108030837296663
0.63,35.545811060179865,17.342281114834226,-28.996509815213948
0.64,35.41789737095191,17.38763484417789,-28.88584448718836
0.65,35.28839748100488,17.429201413102252,-28.77604701403005
0.66,35.15732329998032,17.466957824416795,-28.66712946738033
0.67,35.0246868977554,17.5008826184734,-28.559103828510793
0.68,34.89050050323729,17.530955881723635,-28.4519819871316
0.6900000000000001,34.754776503141976,17.557159254657517,-28.345775740209135
0.7000000000000001,34.61752744075765,17.57947593912063,-28.240496790793078
0.71,34.47876601469276,17.597890705006623,-28.136156746853075
0.72,34.33850507760889,17.61238989632243,-28.03276712012512
0.73,34.19675763493863,17.622961436623747,-27.930339324967722
0.74,34.053536843588404,17.62959483381861,-27.82888467722806
0.75,33.908856010626685,17.632281184337167,-27.72841439311816
0.76,33.7627285919574,17.631013176665878,-27.62893958810131
0.77,33.615168190978885,17.62578509424484,-27.530471275788724
0.78,33.466188557228485,17.61659281772696,-27.43302036684668
0.79,33.31580358501285,17.60343382659814,-27.33659766791417
0.8,33.16402731202413,17.586307200157748,-27.24121388053125
0.81,33.010873917942256,17.565213617859033,-27.146879600078137
0.8200000000000001,32.856357723023265,17.540155359009297,-27.05360531472522
0.8300000000000001,32.70049318667406,17.51113630182991,-26.96140140439411
0.84,32.54329490601349,17.478161921876595,-26.87027813972978
0.85,32.38477761442011,17.441239289820533,-26.780245681084015
0.86,32.22495618006654,17.400377068591194,-26.691314077510167
0.87,32.06384560444081,17.355585509882008,-26.603493265769455
0.88,31.901461020854544,17.306876450020262,-26.516793069348804
0.89,31.737817692938396,17.254263305202837,-26.43122319749044
0.9,31.57293101312468,17.1977610660997,-26.34679324423329
0.91,31.4068165011174,17.13738629182727,-26.263512687466324
0.92,31.239489802349834,17.073157103294026,-26.18139088799396
0.93,31.070966686429763,17.00509317592106,-26.1004370886136
0.9400000000000001,30.901263045572527,16.933215731740386,-26.02066041320548
0.9500000000000001,30.73039489302197,16.857547530874186,-25.94206986583488
0.96,30.55837836145947,16.77811286239838,-25.86467432986683
0.97,30.385229701401173,16.694937534594114,-25.78848256709342
0.98,30.210965279583498,16.60804886459107,-25.71350321687384
0.99,30.035601577337125,16.517475667406693,-25.639744795287175
1.0,29.859155188949515,16.423248244385714,-25.567215694298206
1.01,29.681642820016123,16.325398371044532,-25.495924180936164
1.02,29.503081285780425,16.22395928432531,-25.425878396486656
1.03,29.32348750946283,16.118965669264846,-25.35708635569679
1.04,29.142878520578627,16.01045364508352,-25.28955594599365
1.05,28.961271453245082,15.898460750699858,-25.223294926716186
1.06,28.778683544477744,15.783025929676468,-25.15831092836062
1.07,28.595132132476117,15.664189514603326,-25.094611451839477
1.08,28.410634654898736,15.541993210924659,-25.032203867754305
1.09,28.225208647127808,15.416480080215836,-24.971095415682207
1.1,28.038871740523433,15.287694522916938,-24.91129320347623
1.11,27.851641660667553,15.15568226052988,-24.85280420657973
1.12,27.663536225597664,15.020490317286177,-24.79563526735475
1.1300000000000001,27.47457334403039,14.88216700129265,-24.739793094424545
1.1400000000000001,27.28477101357498,14.740761885162618,-24.685284262030258
1.1500000000000001,27.094147318936802,14.596325786140252,-24.63211520940185
1.16,26.90272043011087,14.448910745726058,-24.580292240143343
1.17,26.7105086005655,14.298570008811604,-24.529821521632435
1.18,26.517530165416087,14.1453580023318,-24.480709084434505
1.19,26.323803539589118,13.989330313443293,-24.432960821731076
1.2,26.129347215976406,13.83054366723766,-24.3865824887628
1.21,25.9341797635796,13.669055903998316,-24.341579702286932
1.22,25.738319825645014,13.504925956010256,-24.297957940049358
1.23,25.54178611778878,13.338213823931847,-24.255722540271172
1.24,25.344597426112376,13.168980552738208,-24.214878701149832
1.25,25.14677260530852,12.997288207245745,-24.175431480374847
1.26,24.94833057675748,12.823199847227677,-24.137385794658016
1.27,24.749290326613792,12.64677950213055,-24.100746419278185
1.28,24.54967090388343,12.468092145401853,-24.065517987640476
1.29,24.349491418491418,12.287203668439066,-24.031704990849942
1.3,24.14877103933991,12.104180854170606,-23.999311777299607
1.31,23.947528992356784,11.919091350279297,-23.968342552272787
1.32,23.74578455853475,11.732003642079155,-23.93880137755963
1.33,23.54355707196099,11.542987025056398,-23.910692171087796
1.34,23.3408659178374,11.352111577085774,-23.884018706567087
1.35,23.13773053049149,11.15944813033341,-23.85878461314801
1.36,22.934170391377922,10.965068242857551,-23.83499337509405
1.37,22.730205027070888,10.769044169918672,-23.812648331467535
1.3800000000000001,22.525854007247258,10.571448835010553,-23.791752675828935
1.3900000000000001,22.32113694266074,10.372355800624115,-23.772309455949383
1.4000000000000001,22.11607348310709,10.171839238755823,-23.75432157353627
1.41,21.91068331538053,9.969973901172665,-23.737791783971684
1.42,21.70498616122159,9.766835089445797,-23.72272269606346
1.43,21.49900177525648,9.562498624765023,-23.70911677180868
1.44,21.29274994292833,9.357040817546446,-23.696976326169324
1.45,21.086250478420453,9.150538436845643,-23.68630352685985
1.46,20.87952322257198,8.943068679588867,-23.677100394146485
1.47,20.672588040786195,8.73470913963485,-23.66936880065795
1.48,20.465464820931924,8.525537776679819,-23.663110471207357
1.49,20.25817347123837,8.31563288501848,-23.658326982625077
1.5,20.05073391818388,8.105073062173718,-23.655019763602272
1.51,19.843166104379137,7.893937177407874,-23.6531900945449
1.52,19.635489986445293,7.682304340128492,-23.652839107437934
1.53,19.427725532887653,7.470253868201451,-23.653967785719594
1.54,19.21989272196553,7.25786525618448,-23.656576964165385
1.55,19.012011539558973,7.045218143494039,-23.660667328781766
1.56,18.804101977033067,6.832392282518605,-23.666239416709285
1.57,18.59618402910059,6.619467506691384,-23.673293616135076
1.58,18.388277691683847,6.406523698535495,-23.681830166214574
1.59,18.180402959776487,6.193640757694666,-23.69184915700244
1.6,17.972579825306273,5.9808985689624645,-23.70335052939264
1.61,17.76482827499962,5.768376970323047,-23.716334075067675
1.62,17.557168288248924,5.556155721016426,-23.73079943645707
1.6300000000000001,17.34961983498364,5.3443144696411675,-23.7467461067052
1.6400000000000001,17.14220287354604,5.132932722307404,-23.7641734296486
1.6500000000000001,16.934937348572706,4.922089810852999,-23.78308059980297
1.6600000000000001,16.727843188882726,4.711864861135612,-23.803466662360133
1.67,16.52094030537357,4.502336761413376,-23.82533051319525
1.68,16.31424858892566,4.293584130826767,-23.848670898884645
1.69,16.107787908316553,4.085685287994217,-23.873486416734625
1.7,15.901578108145683,3.8787182197338694,-23.899775514821783
1.71,15.695639006770568,3.6727605499238263,-23.92753649204523
1.72,15.48999039425529,3.467889508513087,-23.956767498191354
1.73,15.284652030332074,3.2641819006953003,-23.9874665340116
1.74,15.079643642376672,3.061714076257307,-24.01963145131394
1.75,14.874984923398246,2.8605618991143538,-24.053259953068643
1.76,14.670695530044302,2.6608007170437236,-24.08834959352895
1.77,14.466795080621216,2.4625053316283974,-24.124897778367394
