Time,Position X,Position Y,Position Z,Synchronization Error Norm
0.01,5.0,-25.0,0.0,164.88937443862287
0.02,5.162228594219859,-24.960010448559512,0.0,164.33514090762452
0.03,5.323901183554781,-24.920078015941254,0.0,163.78117697236922
0.04,5.485017812125775,-24.880202016520087,0.0,163.22746234452083
0.05,5.645578523289592,-24.84038184964773,0.0,162.67397670874405
0.06,5.805583359672606,-24.800616999289453,0.0,162.12069979389514
0.07,5.965032363273817,-24.760907033630016,0.0,161.56761145705974
0.08,6.12392557564988,-24.72125160464899,0.0,161.01469175305837
0.09,6.282263038166841,-24.681650447665636,0.0,160.4619209743421
0.1,6.44004479228769,-24.642103380853523,0.0,159.90927966140137
0.11,6.59727087986495,-24.60261030472512,0.0,159.3567485937603
0.12,6.7539413434178766,-24.563171201586513,0.0,158.80430877375204
0.13,6.910056226386415,-24.523786134962503,0.0,158.25194141194115
0.14,7.065615573363197,-24.484455248992226,0.0,157.6996279181994
0.15,7.220619430308993,-24.445178767795618,0.0,157.14734989876655
0.16,7.375067844757409,-24.405956994810847,0.0,156.59508915789573
0.17,7.528960866013155,-24.366790312103085,0.0,156.04282770240908
0.18,7.682298545346505,-24.327679179644804,0.0,155.4905477478962
0.19,7.8350809361852916,-24.288624134567915,0.0,154.93823172581097
0.2,7.9873080943049795,-24.249625790388087,0.0,154.38586229112275
0.21,8.138980078017056,-24.21068483620153,0.0,153.8334223304105
0.22,8.290096948355854,-24.17180203585464,0.0,153.2808949703915
0.23,8.440658769263914,-24.132978227086827,0.0,152.7282635868999
0.24,8.590665607776044,-24.09421432064698,0.0,152.17551181431213
0.25,8.740117534202254,-24.05551129938389,0.0,151.62262355538908
0.26,8.889014622309642,-24.016870217311112,0.0,151.06958299148374
0.27,9.037356949503398,-23.978292198646642,0.0,150.5163745930543
0.28,9.185144597006909,-23.93977843682789,0.0,149.96298313043064
0.29,9.332377650041026,-23.901330193502343,0.0,149.40939368479488
0.3,9.479056198002409,-23.8629487974944,0.0,148.85559165935823
0.31,9.625180334640964,-23.824635643748827,0.0,148.30156279073123
0.32,9.770750158236327,-23.78639219225123,0.0,147.74729316050653
0.33,9.915765771773383,-23.748219966926026,0.0,147.1927692070835
0.34,10.060227283116879,-23.710120554512226,0.0,146.6379777377647
0.35000000000000003,10.204134805185129,-23.6720956034173,0.0,146.08290594108627
0.36,10.347488456122834,-23.63414682254923,0.0,145.5275413991208
0.37,10.49028835947264,-23.596275980126634,0.0,144.9718720991776
0.38,10.632534644344625,-23.55848490246719,0.0,144.4158864445341
0.39,10.774227445582737,-23.520775472755467,0.0,143.85957326485124
0.4,10.915366903928074,-23.48314962979186,0.0,143.30292182726635
0.41000000000000003,11.055953166179814,-23.445609366723755,0.0,142.74592184832727
0.42,11.19598638535449,-23.40815672975923,0.0,142.18856350638768
0.43,11.335466720843955,-23.37079381686329,0.0,141.6308374541514
0.44,11.47439433857201,-23.333522776436702,0.0,141.07273483123092
0.45,11.612769411149626,-23.296345805977772,0.0,140.51424727668103
0.46,11.750592118028717,-23.259265150727344,0.0,139.9553669414982
0.47000000000000003,11.887862645654376,-23.222283102297528,0.0,139.3960865010822
0.48,12.024581187615603,-23.185401997284526,0.0,138.83639916765176
0.49,12.160747944794453,-23.14862421586614,0.0,138.2762987026038
0.5,12.296363125513677,-23.111952180384364,0.0,137.71577942880046
0.51,12.431426945682805,-23.075388353913663,0.0,137.1548362427679
0.52,12.56593962894273,-23.0389352388154,0.0,136.59346462678837
0.53,12.699901406808772,-23.002595375278993,0.0,136.031660660867
0.54,12.833312518812287,-22.96637133985034,0.0,135.46942103455405
0.55,12.96617321264078,-22.930265743948063,0.0,134.90674305860276
0.56,13.098483744276589,-22.894281232368154,0.0,134.34362467644297
0.5700000000000001,13.230244378134147,-22.858420481777582,0.0,133.78006447544956
0.58,13.361455387195825,-22.822686199197452,0.0,133.21606169798568
0.59,13.492117053146389,-22.78708112047631,0.0,132.65161625219952
0.6,13.622229666506074,-22.75160800875415,0.0,132.08672872255423
0.61,13.751793526762297,-22.716269652917784,0.0,131.5214003800699
0.62,13.880808942500018,-22.681068866048125,0.0,130.95563319225778
0.63,14.009276231530752,-22.646008483859998,0.0,130.3894298327259
0.64,14.137195721020255,-22.611091363135138,0.0,129.82279369043695
0.65,14.264567747614867,-22.576320380148914,0.0,129.25572887859815
0.66,14.391392657566534,-22.541698429091458,0.0,128.6882402431643
0.67,14.51767080685651,-22.507228420483802,0.0,128.12033337093564
0.68,14.643402561317727,-22.472913279589637,0.0,127.552014597231
0.6900000000000001,14.768588296755851,-22.438755944823324,0.0,126.98329101311971
0.7000000000000001,14.893228399069011,-22.404759366154803,0.0,126.41417047219338
0.71,15.017323264366183,-22.370926503512,0.0,125.84466159686139
0.72,15.140873299084268,-22.33726032518137,0.0,125.27477378415296
0.73,15.263878920103803,-22.30376380620724,0.0,124.7045172110099
0.74,15.38634055486335,-22.270439926790544,0.0,124.1339028390539
0.75,15.508258641472521,-22.237291670687576,0.0,123.56294241881382
0.76,15.629633628823631,-22.204322023609443,0.0,122.99164849339746
0.77,15.750465976702003,-22.1715339716228,0.0,122.42003440159456
0.78,15.870756155894869,-22.138930499552544,0.0,121.84811428039632
0.79,15.9905046482989,-22.106514589387025,0.0,121.27590306691918
0.8,16.109711947026316,-22.0742892186865,0.0,120.70341649971998
0.81,16.228378556509586,-22.042257358995375,0.0,120.13067111949009
0.8200000000000001,16.346504992604714,-22.01042197425891,0.0,119.55768426911779
0.8300000000000001,16.46409178269306,-21.978786019245,0.0,118.98447409310747
0.84,16.58113946578173,-21.947352437971627,0.0,118.41105953634546
0.85,16.69764859260251,-21.916124162140655,0.0,117.8374603422029
0.86,16.813619725709263,-21.885104109578545,0.0,117.26369704996657
0.87,16.929053439573913,-21.854295182684627,0.0,116.68979099158881
0.88,17.043950320680874,-21.823700266887503,0.0,116.11576428774934
0.89,17.158310967619954,-21.79332222911026,0.0,115.54163984322082
0.9,17.272135991177755,-21.763163916245013,0.0,114.96744134153239
0.91,17.3854260144275,-21.73322815363746,0.0,114.39319323892455
0.92,17.498181672817317,-21.703517743581966,0.0,113.81892075759038
0.93,17.610403614256928,-21.674035463827853,0.0,113.24464987819799
0.9400000000000001,17.72209249920276,-21.644784066097397,0.0,112.67040733169102
0.9500000000000001,17.833249000741464,-21.615766274616202,0.0,112.09622059036255
0.96,17.9438738046718,-21.58698478465644,0.0,111.5221178582007
0.97,18.053967609584888,-21.558442261093624,0.0,110.94812806050373
0.98,18.16353112694285,-21.5301413369774,0.0,110.37428083276276
0.99,18.27256508115576,-21.50208461211697,0.0,109.80060650881205
1.0,18.381070209656954,-21.474274651681682,0.0,109.22713610824685
1.01,18.489047262976634,-21.446713984817347,0.0,108.65390132310924
