Time,avg_error
0.01,230.33314556382922
0.02,177.73363347054106
0.03,137.6899214668501
0.04,107.11234616634445
0.05,83.70300301013876
0.06,65.75022377033257
0.07,51.98747815721425
0.08,41.557569769872075
0.09,33.73949159133359
0.1,27.769751927573882
0.11,23.273312393141886
0.12,20.107878080014807
0.13,17.82033110179067
0.14,16.1380726716689
0.15,14.877347087495053
0.16,13.905439756272369
0.17,13.132400798727135
0.18,12.498506761213365
0.19,11.963939974428854
0.2,11.501732611842055
0.21,11.093272723366109
0.22,10.725494660190746
0.23,10.389104630904818
0.24,10.077429138057672
0.25,9.785641644658382
0.26,9.510227140636225
0.27,9.248603955771948
0.28,8.99885431162529
0.29,8.759532221187639
0.3,8.529527006936805
0.31,8.307966791071353
0.32,8.09415054755362
0.33,7.887500418801422
0.34,7.687528318140419
0.35,7.493812552293837
0.36,7.305981446348634
0.37,7.1237018503492955
0.38,6.946671043563024
0.39,6.774611001047954
0.4,6.607264301366625
0.41,6.444391173666765
0.42,6.285767335299438
0.43,6.131182377752813
0.44,5.980438533022751
0.45,5.833349704416354
0.46,5.68974068199387
0.47,5.5494464881169545
0.48,5.412311816168415
0.49,5.278190537728253
0.5,5.146945261934805
0.51,5.018446936555312
0.52,4.892574484232889
0.53,4.769214470030179
0.54,4.648260798154106
0.55,4.529614436904836
0.56,4.4131831716461845
0.5700000000000001,4.29888138608613
0.58,4.18662987248408
0.59,4.076355671634882
0.6,3.9679919436655884
0.61,3.861477870851153
0.62,3.7567585938302206
0.63,3.653785182794147
0.64,3.552514645437934
0.65,3.452909973702044
0.66,3.3549402315958323
0.67,3.2585806866683305
0.68,3.1638129879649877
0.6900000000000001,3.070625393555606
0.7000000000000001,2.9790130509002357
0.71,2.8889783333765484
0.72,2.8005312361311074
0.73,2.713689833894575
0.74,2.6284808022964983
0.75,2.544940002191081
0.76,2.4631131230499586
0.77,2.3830563758292653
0.78,2.304837216766609
0.79,2.2285350697525286
0.8,2.1542419941918203
0.81,2.082063215164918
0.8200000000000001,2.0121173908534002
0.8300000000000001,1.9445364376201322
0.84,1.8794646688688668
0.85,1.817056941397007
0.86,1.7574754684074596
0.87,1.7008849966872397
0.88,1.6474462167461188
0.89,1.597307630779619
0.9,1.5505966395990334
0.91,1.5074112093013774
0.92,1.4678139012502673
0.93,1.431830024326777
0.94,1.3994510798905457
0.95,1.3706436979334822
0.96,1.3453633243782657
0.97,1.3235713922306305
0.98,1.3052546073709135
0.99,1.2904447135386463
1.0,1.2792353121075866
1.01,1.2717871998645214
1.02,1.2683062137320715
1.03,1.26898001186972
1.04,1.2738931998647185
1.05,1.2829826133180935
1.06,1.296069993026077
1.07,1.3129326413625473
1.08,1.33335681688995
1.09,1.3571620744989288
1.1,1.3842106728419774
1.11,1.414412977937092
1.12,1.4477311543973648
1.13,1.4841780662626518
1.14,1.5238037145297436
1.15,1.5666592201088916
1.16,1.6127373669417056
1.17,1.6619116405199368
1.18,1.7139105617506252
1.19,1.768345365103336
1.2,1.8247723739753101
1.21,1.8827553194945923
1.22,1.941905285433788
1.23,2.0018958923030166
1.24,2.0624620316658864
1.25,2.1233911716645695
1.26,2.1845129781983923
1.27,2.245689890100447
1.28,2.3068094558555683
1.29,2.367778416867986
1.3,2.4285182462381476
1.31,2.4889618140960126
1.32,2.5490508956524756
1.33,2.6087343005650157
1.34,2.667966458615456
1.35,2.7267063412530907
1.36,2.784916631759591
1.37,2.8425630808720226
1.38,2.89961400196127
1.39,2.956039872197757
1.4,3.0118130149668394
1.41,3.0669073451486586
1.42,3.121298163477279
1.43,3.1749619895503685
1.44,3.2278764255297454
1.45,3.2800200444048264
1.46,3.331372298061322
1.47,3.381913441431144
1.48,3.431624469785694
1.49,3.4804870668371874
1.5,3.528483561778091
1.51,3.575596893750809
1.52,3.621810582523432
1.53,3.6671087043710977
1.54,3.7114758723402783
1.55,3.7548972202152338
1.56,3.797358389620197
1.57,3.838845519783296
1.58,3.879345239563608
1.59,3.9188446614045844
1.6,3.957331376928136
1.61,3.9947934539261203
1.62,4.031219434541553
1.63,4.066598334461743
1.64,4.100919642971032
1.65,4.134173323732384
1.66,4.16634981618567
1.67,4.1974400374664915
1.68,4.227435384763136
1.69,4.256327738041198
1.7,4.284109463075846
1.71,4.310773414740589
1.72,4.336312940509295
1.73,4.360721884134912
1.74,4.3839945894742804
1.75,4.406125904433428
1.76,4.427111185012169
1.77,4.446946299430622
1.78,4.465627632323534
1.79,4.4831520889911225
1.8,4.499517099697625
1.81,4.514720624010878
1.82,4.528761155178143
1.83,4.541637724535006
1.84,4.553349905945728
1.85,4.56389782027468
1.86,4.573282139889781
1.87,4.581504093199947
1.88,4.588565469229616
1.89,4.594468622234454
1.9,4.599216476363284
1.91,4.602812530372238
1.92,4.605260862398023
1.93,4.606566134798145
1.94,4.6067335990667795
1.95,4.605769100835844
1.96,4.603679084971777
1.97,4.6004706007792695
1.98,4.596151307324096
1.99,4.590729478887994
2.0,4.584214010569294
2.01,4.576614424043759
2.02,4.567940873500773
2.03,4.558204151770647
2.04,4.547415696659335
2.05,4.535587597507364
2.06,4.522732601989992
2.07,4.508864123175924
2.08,4.493996246861865
2.09,4.478143739199969
2.1,4.4613220546348575
2.11,4.443547344166156
2.12,4.424836463951299
2.13,4.405206984262067
2.14,4.384677198806177
2.15,4.363266134422823
2.16,4.340993561157901
2.17,4.317880002720707
2.18,4.293946747319176
2.19,4.2692158588649045
2.2,4.243710188532384
2.21,4.217453386648598
2.22,4.190469914879581
2.23,4.162785058669152
2.24,4.134424939871918
2.25,4.105416529507449
2.26,4.075787660544946
2.27,4.045567040607758
2.28,4.014784264464317
2.29,3.983469826146336
2.3000000000000003,3.951655130506246
2.31,3.9193725039936846
2.32,3.8866552043952938
2.33,3.853537429242997
2.34,3.820054322553671
2.35,3.786241979517523
2.36,3.752137448704254
2.37,3.7177787313056285
2.38,3.6832047768812854
2.39,3.648455475022639
2.4,3.613571642299062
2.41,3.578595003802986
2.42,3.5435681685684477
2.43,3.5085345981036338
2.44,3.473538567255134
2.45,3.4386251166136383
2.46,3.4038399956809733
2.47,3.3692295960512735
2.48,3.3348408739178605
2.49,3.300721261306321
2.5,3.266918565555827
2.51,3.233480856727482
2.52,3.200456342810876
2.53,3.1678932328273173
2.54,3.1358395881875603
2.5500000000000003,3.1043431629477634
2.56,3.07345123391254
2.57,3.0432104218479
2.58,3.013666505377721
2.59,2.984864229431047
2.6,2.956847110369525
2.61,2.9296572401398318
2.62,2.903335091951891
2.63,2.8779193300685315
2.64,2.8534466262987315
2.65,2.8299514857107977
2.66,2.807466083925007
2.67,2.786020118113405
2.68,2.7656406735377166
2.69,2.746352107108855
2.7,2.72817594906975
2.71,2.711130823504994
2.72,2.695232387983895
2.73,2.6804932922642477
2.74,2.666923155636653
2.75,2.6545285621844217
2.76,2.6433130729796157
2.77,2.6332772540357783
2.78,2.6244187186933194
2.79,2.6167321830225507
2.8000000000000003,2.610209532788322
2.81,2.6048399005233565
2.82,2.600609751298609
