Time,avg_error
6.12,24.611230679726436
6.13,24.565477654312396
6.140000000000001,24.519834152804172
6.15,24.47431425994062
6.16,24.428930990130848
6.17,24.383696244371286
6.18,24.3386207695266
6.19,24.293714120172336
6.2,24.24898462319354
6.21,24.204439345326815
6.22,24.160084063825174
6.23,24.115923240413515
6.24,24.07195999868964
6.25,24.028196105109576
6.26,23.98463195367862
6.2700000000000005,23.94126655444931
6.28,23.898097525906227
6.29,23.85512109129445
6.3,23.812332078924115
6.3100000000000005,23.769723926458706
6.32,23.727288689168937
6.33,23.68501705210867
6.34,23.642898346143696
6.3500000000000005,23.600920567739863
6.36,23.559070402392976
6.37,23.51733325156099
6.38,23.475693262938186
6.390000000000001,23.434133363892524
6.4,23.39263529787092
6.41,23.35117966356319
6.42,23.309745956603862
6.43,23.268312613582314
6.44,23.226857058125333
6.45,23.185355748812444
6.46,23.14378422868372
6.47,23.102117176100585
6.48,23.06032845672423
6.49,23.018391176381776
6.5,22.976277734598025
6.51,22.933959878580012
6.5200000000000005,22.891408757452364
6.53,22.848594976553166
6.54,22.80548865161328
6.55,22.762059462655312
6.5600000000000005,22.718276707462465
6.57,22.674109354482063
6.58,22.629526095042234
6.59,22.584495394774983
6.6000000000000005,22.538985544152176
6.61,22.492964708054597
6.62,22.446400974306844
6.63,22.399262401122936
6.640000000000001,22.35151706341888
6.65,22.30313309795889
6.66,22.2540787473118
6.67,22.20432240260272
6.68,22.153832645053345
6.69,22.102578286311214
6.7,22.050528407574514
6.71,21.99765239752472
6.72,21.943919989083877
6.73,21.88930129501766
6.74,21.833766842408423
6.75,21.777287606025734
6.76,21.719835040623636
6.7700000000000005,21.661381112196075
6.78,21.60189832822311
6.79,21.541359766941476
6.8,21.479739105673914
6.8100000000000005,21.4170106482519
6.82,21.353149351566607
6.83,21.28813085128311
6.84,21.221931486752446
6.8500000000000005,21.154528325156118
6.86,21.085899184917277
6.87,21.01602265841253
6.88,20.944878134017934
6.890000000000001,20.872445817522653
6.9,20.798706752943453
6.91,20.72364284277301
6.92,20.647236867695263
6.93,20.56947250580094
6.94,20.490334351336784
6.95,20.409807933022623
6.96,20.327879731970672
6.97,20.244537199242988
6.98,20.15976877308352
6.99,20.07356389586298
7.0,19.9859130307763
7.01,19.89680767833459
7.0200000000000005,19.80624039269567
7.03,19.71420479788024
7.04,19.62069560392379
7.05,19.525708623018133
7.0600000000000005,19.429240785700472
7.07,19.331290157152992
7.08,19.23185595368104
7.09,19.130938559444584
7.1000000000000005,19.02853954352427
7.11,18.924661677411645
7.12,18.819308953022112
7.13,18.712486601339428
7.140000000000001,18.604201111812188
7.15,18.494460252636163
7.16,18.38327309207123
7.17,18.270650020958946
7.18,18.156602776626322
7.19,18.041144468383667
7.2,17.92428960484987
7.21,17.806054123367566
7.22,17.686455421803938
7.23,17.5655123930712
7.24,17.44324546274432
7.25,17.31967663020369
7.26,17.19482951378798
7.27,17.068729400508044
7.28,16.94140330094804
7.29,16.812880010066113
7.3,16.683190174705075
7.31,16.55236636873489
7.32,16.42044317687537
7.33,16.287457288389007
7.34,16.153447601992276
7.35,16.018455343507785
7.36,15.882524197968442
7.37,15.74570045808408
7.38,15.608033191184914
7.390000000000001,15.469574426951992
7.4,15.330379368415551
7.41,15.190506628818614
7.42,15.050018496963995
7.43,14.90898123352708
7.44,14.767465400438699
7.45,14.625546224702326
7.46,14.483303996749308
7.47,14.340824501447905
7.48,14.198199476911414
7.49,14.055527092004375
7.5,13.912912427624503
7.51,13.770467939205409
7.52,13.62831386840335
7.53,13.486578560972626
7.54,13.345398636509882
7.55,13.20491894632216
7.56,13.065292252026012
7.57,12.926678565430255
7.58,12.78924411747667
7.59,12.653159979282528
7.6,12.518600449935361
7.61,12.385741459717321
7.62,12.254759417914832
7.63,12.125831169293374
7.640000000000001,11.999136042499808
7.65,11.874861466178452
7.66,11.753214508826424
7.67,11.63444340168235
7.68,11.518876323369897
7.69,11.406989720343113
7.7,11.299520099055037
7.71,11.197599845551089
7.72,11.102737302345234
7.73,11.016233688108588
7.74,10.938210026107848
7.75,10.86758123355408
7.76,10.80301782896599
7.77,10.74355383095059
7.78,10.688623314159857
7.79,10.63792988719567
7.8,10.591336079549102
7.81,10.54879484065709
7.82,10.510309630721444
7.83,10.475910758342387
7.84,10.445640673649482
7.85,10.419544311687561
7.86,10.397662434351693
7.87,10.380026889822345
7.88,10.366657220340066
7.890000000000001,10.357558325764376
7.9,10.352719039874758
7.91,10.352111547978293
7.92,10.355691590869355
7.930000000000001,10.36339937651653
7.94,10.37516107327887
7.95,10.39089070615636
7.96,10.410492239336492
7.97,10.43386161757572
7.98,10.46088856062059
7.99,10.491457955132274
8.0,10.525450757622606
8.01,10.562744397575008
8.02,10.603212740696089
8.03,10.64672572891115
8.040000000000001,10.693148849917577
