Time,avg_error
0.01,230.33314556382922
0.02,125.40026477617013
0.03,70.55883704653633
0.04,41.915768732494406
0.05,26.7437078011227
0.06,19.359568932585873
0.07,15.79387824810036
0.08,13.821925839228639
0.09,12.558502369622659
0.1,11.641178749894454
0.11,10.90672337036646
0.12,10.277601514682685
0.13,9.716068000484784
0.14,9.20318394541078
0.15,8.728854083096342
0.16,8.287157849475053
0.17,7.874200449790009
0.18,7.487127426520727
0.19,7.123666306860601
0.2,6.7819061079408085
0.21,6.460185168841278
0.22,6.157029422714217
0.23,5.8711150682561035
0.24,5.601243747703701
0.25,5.346324653356059
0.26,5.105360829854853
0.27,4.877438243076851
0.28,4.661716802137547
0.29,4.457422827512132
0.3,4.263842623853948
0.31,4.08031691521471
0.32,3.906235965891013
0.33,3.741035256575704
0.34,3.5841916195593595
0.35,3.435219761835093
0.36,3.2936691232317012
0.37,3.159121029716858
0.38,3.031186111064452
0.39,2.9095019582364596
0.4,2.793730999947034
0.41,2.68355858061445
0.42,2.578691223749309
0.43,2.478855066113078
0.44,2.3837944489345677
0.45,2.2932706532343166
0.46,2.2070607669603124
0.47,2.124956672225793
0.48,2.046764141478984
0.49,1.9723020319285531
0.5,1.9014015679923877
0.51,1.833905701923103
0.52,1.769668543082911
0.53,1.7085548465861977
0.54,1.6504395521960393
0.55,1.5952073644495608
0.56,1.5427523649987729
0.5700000000000001,1.49297764809434
0.58,1.4457949700201997
0.59,1.4011244031230357
0.6,1.3588939848959642
0.61,1.3190393524041328
0.62,1.2815033522293722
0.63,1.2462356161286932
0.64,1.2131920928414428
0.65,1.1823345270745074
0.66,1.1536298778269927
0.67,1.1270496701261978
0.68,1.1025692772132278
0.6900000000000001,1.0801671344842378
0.7000000000000001,1.05982389214097
0.71,1.0415215202800434
0.72,1.0252423873532743
0.73,1.0109683394412619
0.74,0.998679812304911
0.75,0.988355009650378
0.76,0.9799691790357089
0.77,0.973494011764568
0.78,0.9688971860380412
0.79,0.9661420648981122
0.8,0.9651875531576378
0.81,0.9659881110446661
0.8200000000000001,0.9684939165935618
0.8300000000000001,0.9726511635295283
0.84,0.97840247629267
0.85,0.9856874191064472
0.86,0.9944430721778981
0.87,1.0046046459385425
0.88,1.016106104239178
0.89,1.0288807697331905
0.9,1.042861888988419
0.91,1.057983140470598
0.92,1.0741790746123958
0.93,1.0913854809573982
0.94,1.1095396822914918
0.95,1.1285807594473154
0.96,1.1484497130291058
0.97,1.1690895697650099
0.98,1.1904454417569381
0.99,1.2124645468007957
1.0,1.235096197415801
1.01,1.2582917654366546
1.02,1.2820046281270963
1.03,1.306190100865467
1.04,1.3308053605928527
1.05,1.3558093634353967
1.06,1.3811627592279159
1.07,1.4068278050768936
1.08,1.4327682796009782
1.09,1.4589493990674365
1.1,1.4853377362948155
1.11,1.511901142908139
1.12,1.5386086753086363
1.13,1.5654305245512647
1.14,1.5923379502063852
1.15,1.619303218210179
1.16,1.6462995426727571
1.17,1.6733010316006351
1.18,1.7002826364878039
1.19,1.7272201057241416
1.2,1.7540899417527505
1.21,1.7808693618753522
1.22,1.8075362625598197
1.23,1.834069187053302
1.24,1.860447296057585
1.25,1.8866503411891187
1.26,1.9126586409305293
1.27,1.9384530587854987
1.28,1.9640149833724403
1.29,1.9893263102293082
1.3,2.014369425145447
1.31,2.0391271888798697
1.32,2.063582923163607
1.33,2.0877203979132535
1.34,2.1115238196025414
1.35,2.1349778207491865
1.36,2.158067450477202
1.37,2.180778166112493
1.38,2.2030958257643816
1.39,2.2250066818394423
1.4,2.2464973754281785
1.41,2.267554931500474
1.42,2.2881667548426443
1.43,2.3083206266675877
1.44,2.3280047018294914
1.45,2.347207506575897
1.46,2.3659179367720955
1.47,2.3841252565359556
1.48,2.4018190972247893
1.49,2.41898945672009
1.5,2.4356266989604447
1.51,2.451721553677739
1.52,2.4672651162969075
1.53,2.4822488479646356
1.54,2.4966645756776447
1.55,2.510504492486364
1.56,2.52376115775468
1.57,2.5364274974611103
1.58,2.5484968045308944
1.59,2.5599627391922515
1.6,2.5708193293532173
1.61,2.581060970998107
1.62,2.5906824286047514
1.63,2.599678835585212
1.64,2.608045694753803
1.65,2.6157788788269727
1.66,2.622874630959897
1.67,2.6293295653248334
1.68,2.635140667736098
1.69,2.640305296326343
1.7,2.6448211822785614
1.71,2.648686430617788
1.72,2.6518995210663783
1.73,2.6544593089662842
1.74,2.6563650262717733
1.75,2.6576162826158307
1.76,2.6582130664536185
1.77,2.6581557462864316
1.78,2.657445071969906
1.79,2.6560821761105666
1.8,2.6540685755552285
1.81,2.6514061729783602
1.82,2.648097258573126
1.83,2.644144511852486
1.84,2.6395510035675636
1.85,2.634320197751223
1.86,2.628455953895766
1.87,2.6219625292744455
1.88,2.6148445814175223
1.89,2.6071071707545075
1.9,2.5987557634351934
1.91,2.58979623434313
1.92,2.5802348703161044
1.93,2.5700783735892796
1.94,2.559333865477517
1.95,2.548008890314466
1.96,2.5361114196668515
1.97,2.523649856843328
1.98,2.5106330417180365
1.99,2.497070255889788
2.0,2.4829712281983802
2.01,2.4683461406200817
2.02,2.4532056345646387
2.03,2.4375608175962715
2.04,2.421423270601013
2.05,2.404805055422292
2.06,2.387718722985829
2.07,2.3701773219336397
2.08,2.352194407785157
2.09,2.3337840526409335
2.1,2.3149608554412184
2.11,2.295739952787485
2.12,2.2761370303298016
2.13,2.2561683347164125
2.14,2.235850686094016
2.15,2.2152014911375186
2.16,2.194238756576576
2.17,2.172981103172359
2.18,2.1514477800817597
2.19,2.1296586795270303
2.2,2.107634351666594
2.21,2.0853960195368595
2.22,2.062965593905165
2.23,2.040365687840096
2.24,2.0176196307669683
2.25,1.9947514817332377
2.26,1.9717860415607293
2.27,1.9487488635088241
2.28,1.9256662620156193
2.29,1.9025653190226868
2.3000000000000003,1.8794738873244354
2.31,1.8564205903163236
2.32,1.8334348174488737
2.33,1.8105467146287921
2.34,1.787787168747235
2.35,1.7651877854617921
2.36,1.742780859316972
2.37,1.720599335262552
2.38,1.6986767606252209
2.39,1.6770472266116465
2.4,1.655745298476206
2.41,1.6348059335788452
2.42,1.6142643866925903
2.43,1.594156102098747
2.44,1.5745165922323932
2.45,1.5553813029097379
2.46,1.536785465478519
2.47,1.5187639365753294
2.48,1.501351026539246
2.49,1.4845803179057007
2.5,1.4684844757724038
2.51,1.4530950521729358
2.52,1.4384422868955882
2.53,1.4245549074290902
2.54,1.4114599308889173
2.5500000000000003,1.3991824708683183
2.56,1.3877455521617486
2.57,1.3771699362254006
2.58,1.3674739600751016
2.59,1.3586733910857807
2.6,1.350781299862028
2.61,1.3438079530108582
2.62,1.3377607272812395
2.63,1.3326440461548268
2.64,1.3284593395915114
2.65,1.3252050272623164
2.66,1.322876525248372
2.67,1.321466275853327
2.68,1.3209637998703745
2.69,1.3213557703652408
2.7,1.3226261067828433
2.71,1.324756087957529
2.72,1.3277244824041718
2.73,1.3315076940898793
2.74,1.336079921734131
2.75,1.3414133295602433
2.76,1.34747822732506
2.77,1.3542432573894605
2.78,1.3616755865622556
2.79,1.3697411004570677
2.8000000000000003,1.3784045981475437
2.81,1.3876299849915719
2.82,1.3973804616193313
2.83,1.407618707240433
2.84,1.4183070556181894
2.85,1.4294076622781817
2.86,1.4408826617569912
2.87,1.452694313947307
2.88,1.4648051388494312
2.89,1.4771780392885163
2.9,1.4897764113944372
2.91,1.5025642428605945
2.92,1.5155061991943568
2.93,1.5285676983417222
2.94,1.541714974210065
2.95,1.554915129725027
2.96,1.5681361801412232
2.97,1.5813470873832085
2.98,1.5945177862254158
2.99,1.607619203130461
3.0,1.6206232685576472
3.01,1.6335029235307414
3.02,1.6462321212196198
3.03,1.6587858242469733
3.04,1.671139998381792
3.0500000000000003,1.6832716032280952
3.06,1.6951585804623757
3.0700000000000003,1.7067798401181875
3.08,1.718115245362404
3.09,1.7291455961560636
3.1,1.739852612143988
3.11,1.7502189150720409
3.12,1.760228010989323
3.13,1.7698642724547768
3.14,1.7791129209337249
3.15,1.7879600095396226
3.16,1.7963924062496388
3.17,1.8043977776993319
3.18,1.811964573641489
3.19,1.8190820121368174
3.2,1.825740065529421
3.21,1.8319294472475347
3.22,1.8376415994596589
3.23,1.8428686816077091
3.24,1.8476035598319573
3.25,1.851839797297075
3.26,1.8555716454244129
3.27,1.8587940360325352
3.28,1.8615025743858564
3.29,1.8636935331498328
3.3000000000000003,1.8653638472504672
3.31,1.8665111096357623
3.3200000000000003,1.8671335679370833
3.33,1.867230122029152
3.34,1.8668003224884304
3.35,1.8658443699509557
3.36,1.8643631153721851
3.37,1.8623580611929782
3.38,1.8598313634175223
3.39,1.8567858346106796
3.4,1.8532249478237985
3.41,1.8491528414595657
3.42,1.8445743250877258
3.43,1.8394948862245633
3.44,1.8339206980897087
3.45,1.8278586283541012
3.46,1.8213162488926773
3.47,1.814301846554397
3.48,1.8068244349604952
3.49,1.798893767339229
3.5,1.7905203504015164
3.51,1.7817154592568634
3.52,1.7724911533622103
3.53,1.7628602934879614
3.54,1.7528365596748559
3.5500000000000003,1.742434470142397
3.56,1.7316694010938003
3.5700000000000003,1.720557607343564
3.58,1.709116243671266
3.59,1.697363386778739
3.6,1.685318057696778
3.61,1.673000244451612
3.62,1.660430924760014
3.63,1.6476320884746998
3.64,1.634626759448151
3.65,1.6214390164230106
3.66,1.6080940124904355
3.67,1.594617992584389
3.68,1.5810383084001147
3.69,1.5673834300395044
3.7,1.553682953595927
3.71,1.5399676037978092
3.72,1.5262692307361594
3.73,1.5126207996091674
3.74,1.4990563723307713
3.75,1.4856110797743431
3.76,1.4723210833628995
3.77,1.4592235246800211
3.78,1.4463564617680862
3.79,1.4337587908105467
3.8,1.4214701519707444
3.81,1.4095308182891928
3.82,1.3979815667317328
3.83,1.3868635307380175
3.84,1.3762180339472299
3.85,1.3660864051758046
3.86,1.356509775186969
3.87,1.3475288563156274
3.88,1.3391837065810448
3.89,1.3315134805153916
3.9,1.3245561695346935
3.91,1.3183483352525835
3.92,1.3129248396562625
3.93,1.308318576497585
3.94,1.3045602085711285
3.95,1.301677915730616
3.96,1.299697158516717
3.97,1.2986404621228607
3.98,1.2985272251104087
3.99,1.299373556809398
4.0,1.3011921467240184
4.01,1.3039921685289124
4.0200000000000005,1.3077792204246852
4.03,1.3125553027534542
4.04,1.3183188328936288
4.05,1.3250646965915527
4.0600000000000005,1.332784334077632
4.07,1.3414658585828794
4.08,1.3510942042401328
4.09,1.3616512998389
4.1,1.3731162645142203
4.11,1.3854656211936656
4.12,1.3986735235024013
4.13,1.4127119918295985
4.14,1.4275511543812747
4.15,1.4431594892719302
4.16,1.4595040640242034
4.17,1.476550769233623
4.18,1.4942645435948043
4.19,1.5126095879557044
4.2,1.531549566548442
4.21,1.5510477940204745
4.22,1.571067407343037
4.23,1.591571522091701
4.24,1.6125233729670647
4.25,1.6338864387455025
4.26,1.655624552117141
4.2700000000000005,1.6777019950801952
4.28,1.7000835807193364
4.29,1.7227347223042662
4.3,1.7456214907083216
4.3100000000000005,1.768710661171529
4.32,1.7919697504246164
4.33,1.8153670451567183
4.34,1.8388716227563537
4.3500000000000005,1.862453365187371
4.36,1.8860829667739785
4.37,1.9097319365149525
4.38,1.9333725951286314
4.39,1.9569780657616287
4.4,1.9805222541049081
4.41,2.0039798084628755
4.42,2.0273260495129444
4.43,2.050536882430081
4.44,2.073588768164716
4.45,2.0964588878327945
4.46,2.1191255290935382
4.47,2.141568402710987
