Time,Position X,Position Y,Position Z,Synchronization Error Norm
0.001,-10.0,-10.0,0.0,150.98954889769894
0.002,-9.454,-9.095025773880714,0.0,146.57893457464903
0.003,-8.927012000000001,-8.214646613037544,0.0,142.3100923837012
0.004,-8.418302862,-7.358159035641399,0.0,138.17824811075823
0.005,-7.927166373696001,-6.524880490283744,0.0,134.17879176939059
0.006,-7.4529222945522635,-5.714148713879803,0.0,130.30727207660846
0.007,-6.994915434874312,-4.925321109688458,0.0,126.5593911108717
0.008,-6.552514766760136,-4.157774144811712,0.0,122.93099914625704
0.009000000000000001,-6.125112565844753,-3.4109027665567653,0.0,119.41808965690542
0.01,-5.712123582789723,-2.6841198370632995,0.0,116.01679448607038
0.011,-5.312984243504394,-1.97685558561749,0.0,112.7233791742779
0.012,-4.927151877119743,-1.288557078092626,0.0,109.53423844129466
0.013000000000000001,-4.554103970768595,-0.6186877029739906,0.0,106.44589181677905
0.014,-4.19333745025779,0.0332733265571693,0.0,103.45497941466287
0.015,-3.8443679857486956,0.6678314549890433,0.0,100.5582578464783
0.016,-3.5067293215921604,1.2854772517863768,0.0,97.752596269007
0.017,-3.179972629492787,1.886686864115986,0.0,95.03497256178366
0.018000000000000002,-2.863665884205189,2.471922455452242,0.0,92.40246963013743
0.019,-2.5573932609917813,3.0416326305093966,0.0,89.8522718296005
0.02,-2.260754554097622,3.5962528469334307,0.0,87.38166150765336
0.021,-1.9733646155229456,4.136205814172349,0.0,84.98801565891249
0.022,-1.6948528133983007,4.661901879930522,0.0,82.668802689997
0.023,-1.4248625092906697,5.173739404599781,0.0,80.42157929043695
0.024,-1.1630505537916365,5.672105124047464,0.0,78.24398740610825
0.025,-0.9090867997605955,6.157374501129529,0.0,76.13375131179637
0.026000000000000002,-0.6626536326171836,6.62991206628513,0.0,74.08867477960464
0.027,-0.42344551709761336,7.090071747557707,0.0,72.10663834003117
0.028,-0.19116855990938095,7.538197190376656,0.0,70.1855966326451
0.029,0.034459912262033654,7.974622067423017,0.0,68.32357584339263
0.03,0.25371175992235595,8.399670378892312,0.0,66.51867122566239
0.031,0.46684842362359746,8.813656743457697,0.0,64.76904470233215
0.032,0.6741213029977436,9.216886680226947,0.0,63.07292254611157
0.033,0.8757721224450631,9.60965688197742,0.0,61.42859313558064
0.034,1.0720332839369042,9.99225547994413,0.0,59.834404784410104
0.035,1.2631282073772434,10.36496230042728,0.0,58.2887636413294
0.036000000000000004,1.4492716589521661,10.728049113477104,0.0,56.79013165848733
0.037,1.6306700678818877,11.0817798739057,0.0,55.33702462592574
0.038,1.8075218319758322,11.426410954867539,0.0,53.92801026995995
0.039,1.9800176123776767,11.762191374242652,0.0,52.561706413330306
0.04,2.14834061787411,12.089363014049075,0.0,51.23677919505791
0.041,2.3126668791283356,12.40816083310385,0.0,49.95194134800409
0.042,2.473165513187074,12.718813073144972,0.0,48.70595053219782
0.043000000000000003,2.6299989785979228,13.021541458619847,0.0,47.497607722058284
0.044,2.7833233214624804,13.316561390339315,0.0,46.3257556457011
0.045,2.933288412739537,13.604082133189948,0.0,45.18927727457665
0.046,3.0800381771019163,13.884306998091185,0.0,44.08709436174778
0.047,3.22371081364021,14.15743351837795,0.0,43.01816602717214
0.048,3.364439008696626,14.423653620783627,0.0,41.98148738841047
0.049,3.502350141102508,14.68315379119272,0.0,40.97608823523911
0.05,3.637566480083743,14.936115235327106,0.0,40.00103174669993
0.051000000000000004,3.770205376089231,15.182714034524649,0.0,39.05541324917586
0.052000000000000005,3.9003794447888893,15.423121296763766,0.0,38.138359014135325
0.053,4.0281967444792075,15.657503303082805,0.0,37.249025094242945
0.054,4.153760947126244,15.886021649538225,0.0,36.38659619658854
0.055,4.277171503268078,16.10883338484108,0.0,35.550284591840644
0.056,4.398523800991113,16.326091143806835,0.0,34.73932905818549
0.057,4.5179093191873125,16.537943276749264,0.0,33.9529938589667
0.058,4.635415775292307,16.744533974945018,0.0,33.190567752995754
0.059000000000000004,4.751127267697489,16.946003392291445,0.0,32.451363036558085
0.06,4.865124413022568,17.142487763276332,0.0,31.73471461619455
0.061,4.9774844784286465,17.33411951737449,0.0,31.0399791113928
0.062,5.088281509145718,17.52102738998244,0.0,30.366533986378126
0.063,5.197586451382484,17.703336529998964,0.0,29.713776710247416
0.064,5.305467270780628,17.881168604155796,0.0,29.081123944744444
0.065,5.411989066570111,18.054641898199502,0.0,28.46801075902763
0.066,5.517214181576636,18.223871415022348,0.0,27.873889870834184
0.067,5.62120230822726,18.388968969836863,0.0,27.298230913495406
0.068,5.7240105906950856,18.550043282485824,0.0,26.74051972830769
0.069,5.825693723319086,18.70720006697644,0.0,26.20025768181103
0.07,5.92630404543046,18.86054211832478,0.0,25.67696100757213
0.07100000000000001,6.025891632712355,19.010169396793668,0.0,25.170160172111117
0.07200000000000001,6.124504385215415,19.156179109604725,0.0,24.67939926464995
0.073,6.222188112147399,19.298665790202644,0.0,24.204235410395317
0.074,6.318986613551003,19.437721375147323,0.0,23.744238207099684
0.075,6.414941758980088,19.573435278707063,0.0,23.298989184669935
0.076,6.510093563280704,19.70589446522381,0.0,22.868081287613638
0.077,6.604480259579588,19.835183519319084,0.0,22.45111838012824
0.078,6.698138369579301,19.961384714007128,0.0,22.04771477364722
0.079,6.791102771255698,20.0845780767797,0.0,21.65749477666019
0.08,6.883406764050111,20.20484145372489,0.0,21.2800922666204
0.081,6.975082131645428,20.322250571740405,0.0,20.915150283742243
0.082,7.066159202412148,20.436879098899826,0.0,20.562320646475193
