Time,avg_error
0.01,230.33314556382922
0.02,39.59065068075753
0.03,18.22325918668224
0.04,13.804314990388885
0.05,11.942027244093218
0.06,10.625484321961114
0.07,9.513739460876607
0.08,8.549635484031125
0.09,7.7041115160240805
0.1,6.957894360288533
0.11,6.295996541446649
0.12,5.706633918940322
0.13,5.180273147190134
0.14,4.709080294264311
0.15,4.286513431818385
0.16,3.9070392810476777
0.17,3.565925742153558
0.18,3.2590885489134225
0.19,2.982975225265493
0.2,2.734475732774319
0.21,2.510852358739
0.22,2.309683704760975
0.23,2.12881913851987
0.24,1.9663411297092845
0.25,1.8205336313992466
0.26,1.6898551967305449
0.27,1.5729159007997149
0.28,1.4684574125348175
0.29,1.3753357585931751
0.3,1.2925064574900196
0.31,1.2190117879557159
0.32,1.1539700005510254
0.33,1.0965662979923818
0.34,1.0460454124866163
0.35,1.0017056119371874
0.36,0.9628939788852173
0.37,0.9290028237553507
0.38,0.8994671059868955
0.39,0.8737627304633381
0.4,0.8514055578527342
0.41,0.8319509243872987
0.42,0.8149934277028699
0.43,0.8001667206986366
0.44,0.7871430773492849
0.45,0.7756325524897653
0.46,0.7653816393023839
0.47,0.7561714148356403
0.48,0.7478152376256109
0.49,0.7401561109829747
0.5,0.733063847552782
0.51,0.7264321689460087
0.52,0.7201758559135235
0.53,0.7142280376974232
0.54,0.7085376804973527
0.55,0.7030673088648481
0.56,0.6977909725718667
0.5700000000000001,0.6926924557454043
0.58,0.6877637144642995
0.59,0.683003522726104
0.6,0.6784163036973703
0.61,0.6740111224537235
0.62,0.6698008170918077
0.63,0.6658012464587629
0.64,0.6620306344503966
0.65,0.6585089929355145
0.66,0.6552576081382733
0.67,0.6522985787979514
0.68,0.6496543981074445
0.6900000000000001,0.6473475743689519
0.7000000000000001,0.6454002867799485
0.71,0.6438340728859315
0.72,0.642669543931594
0.73,0.6419261246670442
0.74,0.6416218155607034
0.75,0.6417729774345441
0.76,0.6423941404256174
0.77,0.6434978402076145
0.78,0.6450944844096226
0.79,0.6471922514295438
0.8,0.6497970227951974
0.81,0.6529123492064317
0.8200000000000001,0.6565394495259623
0.8300000000000001,0.6606772412631022
0.84,0.6653224004568212
0.85,0.6704694482808902
0.86,0.6761108611726456
0.87,0.682237200861641
0.88,0.6888372603832429
0.89,0.695898222030322
0.9,0.7034058232308301
0.91,0.7113445265276602
0.92,0.7196976901487033
0.93,0.7284477360456154
0.94,0.7375763126991757
0.95,0.7470644503941771
0.96,0.7568927070364512
0.97,0.7670413029278507
0.98,0.7774902432709928
0.99,0.7882194275932555
1.0,0.7992087457891366
1.01,0.8104381610661954
1.02,0.8218877806721726
1.03,0.8335379157719355
1.04,0.8453691321268005
1.05,0.8573622932440549
1.06,0.8694985974211072
1.07,0.8817596096873638
1.08,0.8941272891703416
1.09,0.9065840120054902
1.1,0.9191125896603769
1.11,0.9316962824855509
1.12,0.9443188084138677
1.13,0.9569643469457204
1.14,0.9696175388053585
1.15,0.9822634818671307
1.16,0.9948877240879427
1.17,1.0074762542285387
1.18,1.0200154911090338
1.19,1.0324922720462564
1.2,1.0448938409897737
1.21,1.057207836735095
1.22,1.0694222814659358
1.23,1.0815255697735429
1.24,1.0935064582240868
1.25,1.105354055493757
1.26,1.117057813061308
1.27,1.1286075164337082
1.28,1.1399932768770158
1.29,1.1512055236267484
1.3,1.1622349965566288
1.31,1.1730727392892342
1.32,1.183710092735433
1.33,1.1941386890511951
1.34,1.204350446000095
1.35,1.2143375617081493
1.36,1.2240925097949809
1.37,1.2336080348619658
1.38,1.242877148314867
1.39,1.2518931244956035
1.4,1.260649497095733
1.41,1.2691400558231403
1.42,1.2773588432933647
1.43,1.2853001521180194
1.44,1.2929585221647362
1.45,1.3003287379658128
1.46,1.3074058262560908
1.47,1.3141850536242736
1.48,1.3206619242656266
1.49,1.3268321778276853
1.5,1.3326917873439177
1.51,1.3382369572531927
1.52,1.3434641215052663
1.53,1.3483699417542931
1.54,1.3529513056436107
1.55,1.357205325185681
1.56,1.3611293352413303
1.57,1.3647208921022553
1.58,1.36797777218023
1.59,1.3708979708058555
1.6,1.3734797011388111
1.61,1.375721393190743
1.62,1.3776216929611291
1.63,1.3791794616856305
1.64,1.3803937751958608
1.65,1.3812639233889565
1.66,1.381789409804944
1.67,1.3819699513097607
1.68,1.381805477881656
1.69,1.38129613249883
1.7,1.3804422711263733
1.71,1.379244462800904
1.72,1.3777034898117582
1.73,1.3758203479780966
1.74,1.3735962470219145
1.75,1.3710326110375526
1.76,1.368131079059092
1.77,1.3648935057276754
1.78,1.3613219620615975
1.79,1.3574187363328234
1.8,1.3531863350543145
1.81,1.3486274840834431
1.82,1.343745129847484
