Position X,Position Y
40.0,30.0
38.92,29.619615242270665
37.888825,29.261399722427797
36.904788625,28.923855218958124
35.966237670625,28.60558404531833
35.07155389148125,28.305282470055232
34.21915546667505,28.0217345579973
33.407498174269286,27.75380640596981
32.63507630384543,27.50044074815748
31.900423333924586,27.260651907802558
31.20211239876739,27.03352107339039
30.53875656700663,26.81819187884421
29.90900895265664,26.613866268534316
29.31156267727924,26.41980062910808
28.74515070045661,26.235302171273183
28.208545534218132,26.05972554572062
27.70055885568101,25.89246967836265
27.220041030886144,25.732974810987
26.76588056163281,25.580719734296856
26.337003466030705,25.43521920112032
25.932372602490183,25.296021508336057
25.55098694595321,25.162706236777822
25.191880824324077,25.03488213905151
24.854123122283937,24.91218516582806
24.536816458962125,24.79427662176587
24.23909634528472,24.68084144277035
23.960130326223265,24.57158658681758
23.69911711261881,24.46623953105656
23.455285706755685,24.36454686836161
23.227894525401204,24.26627299693548
23.016230523609387,24.171198896965844
22.819608322204697,24.079120988715665
22.63736934151391,23.989850066781624
22.46888094359717,23.90321030558724
22.31353558494085,23.819038331488784
22.170749981312845,23.737182357164414
22.039964286243013,23.65750137423113
21.92064128437616,23.57986440029128
21.81226560074965,23.50414977685158
21.714342926871684,23.430244514783883
21.626399264317204,23.358043684208862
21.5479801864153,23.287449845883053
21.47865011847329,23.21837252135586
21.41799163686732,23.150727699338457
21.36560478722616,23.084437375890086
21.321106421842728,23.01942912618132
21.28412955636607,22.9556357057378
21.25432274575373,22.89299467920305
21.2313494794004,22.831448074785637
21.214887595302248,22.770942062674514
21.204628713066693,22.711426655817608
21.200277685534584,22.65285543156281
21.20155206874416,22.595185272758208
21.20818160993437,22.538376126999754
21.219907753257655,22.482390782800177
21.23648316284939,22.427194661533186
21.25767126288211,22.372755624082096
21.283245794217013,22.31904379119228
21.31299038725271,22.26603137659277
21.34669815056171,22.213692532013862
21.384171274897977,22.162003203285355
21.42522065215403,22.110940996753964
21.469665508843395,22.060485055309023
21.51733305368304,22.01061594335284
21.568058138851203,21.96131554009628
21.62168293449795,21.912566940601547
21.6780566160889,21.86435436403279
21.737035064167145,21.816663068611387
21.79848057612342,21.769479272806542
21.862261589570743,21.722790082323503
21.92825241692652,21.676583422481222
21.9963329908124,21.63084797559902
22.066388619890187,21.585573123037488
22.138309754760108,21.540748891563148
22.211991763556703,21.496365903728822
22.287334716886157,21.452415331982795
22.364243181758155,21.40888885623944
22.442626024174597,21.36577862466249
22.522396220046613,21.323077217429116
22.603470674121084,21.280777613259072
22.685770046606866,21.238873158508166
22.769218587200616,21.1973575386391
22.853743976221335,21.15622475189592
22.93927717257195,21.11546908502033
23.02575226825549,21.07508509085948
23.11310634918258,21.035067567725445
23.20127936201551,20.99541154037641
23.29021398680335,20.956112242498744
23.379855515170835,20.917165100577805
23.47015173383228,20.878565719053142
23.56105281321007,20.840309866661357
23.65251120094513,20.80239346387666
23.7444815200949,20.76481257136576
23.83692047182157,20.72756337937955
23.92978674238129,20.69064219800989
24.02304091423172,20.65404544824468
24.116645381082783,20.61776965375961
24.210564266722056,20.581811433389166
24.304763347452766,20.54616749422397
24.399209977989,20.510834625285067
24.4938730206587,20.47580969172984
24.588722777771128,20.441089629547204
24.68373092701117,20.406671440703175
24.778870459728587,20.372552188700592
24.874115621995514,20.338728994519624
24.969441858310944,20.305199032908227
25.06482575783573,20.271959528993897
25.160245003046665,20.23900775519037
25.255678320702724,20.206341028374972
25.351105435021143,20.173956707313955
25.44650702296524,20.141852190315216
25.54186467155013,20.110024913089152
25.63716083707641,20.078472346799995
25.73237880620579,20.047191996291332
25.82750265879624,20.016181398470845
