Time,Position X,Position Y
0.094,8.121707638895648,21.619782771477887
0.095,8.207201613792027,21.704130082350385
0.096,8.292398046858084,21.78654184234125
0.097,8.37731133712037,21.86706698430918
0.098,8.461955138294615,21.945753138206012
0.099,8.546342390252153,22.02264666742066
0.1,8.630485349281164,22.097792704064787
0.101,8.71439561718652,22.17123518323234
0.102,8.798084169270515,22.24301687626377
0.103,8.881561381235189,22.313179423045064
0.104,8.964837055045606,22.381763363370613
0.105,9.047920443791998,22.448808167398138
0.106,9.13082027558738,22.51435226522293
0.107,9.213544776535931,22.57843307559792
0.108,9.296101692806213,22.64108703382516
0.109,9.37849831184203,22.7023496188436
0.11,9.460741482742696,22.762255379537244
0.111,9.54283763584318,22.82083796028695
0.112,9.624792801523672,22.878130125788584
0.113,9.70661262827699,22.93416378515935
0.114,9.78830240006121,22.988970015353583
0.115,9.869867052964045,23.04257908390859
0.116,9.951311191204375,23.09502047104044
0.117,10.032639102495637,23.146322891109115
0.118,10.113854772794683,23.19651431347164
0.119,10.19496190045908,23.24562198274153
0.12,10.275963909834838,23.293672438471955
0.121,10.35686396429585,23.34069153427989
0.122,10.437664978755588,23.38670445642763
0.123,10.518369631670751,23.4317357418778
0.124,10.59898037655602,23.47580929583737
0.125,10.679499453028212,23.518948408805773
0.126,10.759928897397604,23.56117577314169
0.127,10.840270552823496,23.60251349916272
0.128,10.920526079050466,23.6429831307916
0.129,11.000696961741196,23.682605660762363
0.13,11.080784521421178,23.721401545399317
0.131,11.160789922050045,23.7593907189813
0.132,11.240714179233697,23.796592607703467
0.133,11.320558168091011,23.83302614324824
0.134,11.400322630788247,23.86870977597693
0.135,11.480008183753906,23.903661487753123
0.136,11.559615324586334,23.93789880440836
0.137,11.63914443866584,23.97143880786079
0.138,11.718595805482735,24.00429814789672
0.139,11.797969604692256,24.03649305362483
0.14,11.877265921906949,24.06803934461268
0.141,11.95648475423669,24.09895244171456
0.142,12.035626015586178,24.12924737759973
0.143,12.114689541719288,24.158938806989635
0.144,12.193675095099474,24.188041016612544
0.145,12.272582369514918,24.21656793488373
0.146,12.351410994496929,24.2445331413191
0.147,12.430160539539669,24.27194987568995
0.148,12.508830518129122,24.298831046926285
0.149,12.58742039158876,24.325189241775902
0.15,12.66592957274925,24.351036733226262
0.151,12.744357429449156,24.37638548869589
0.152,12.8227032878734,24.401247178001984
0.153,12.900966435735947,24.425633181110527
0.154,12.97914612531298,24.449554595675163
0.155,13.057241576332574,24.47302224437084
0.156,13.135251978726648,24.49604668202805
0.157,13.21317649525079,24.518638202573374
0.158,13.291014263977289,24.540806845781766
0.159,13.368764400666564,24.56256240384594
0.16,13.446426001021957,24.583914427768104
0.161,13.523998142832642,24.60487223357893
0.162,13.601479888009298,24.625444908388804
0.163,13.678870284516927,24.645641316275896
0.164,13.756168368209122,24.665470104015856
0.165,13.833373164567844,24.68493970665743
0.166,13.910483690352685,24.70405835294841
0.167,13.98749895516337,24.722834070616106
0.168,14.0644179629192,24.74127469150635
0.169,14.141239713258898,24.75938785658517
0.17,14.217963202864254,24.77718102080674
0.171,14.29458742671081,24.794661457851536
0.172,14.371111379248708,24.811836264738226
0.173,14.447534055516698,24.828712366312804
0.174,14.523854452192198,24.84529651961848
0.175,14.600071568580162,24.86159531814947
0.176,14.676184407543444,24.877615195992124
0.177,14.752191976377205,24.893362431856318
0.178,14.828093287629816,24.90884315300026
0.179,14.903887359872668,24.92406333905166
0.18,14.979573218421088,24.939028825728062
0.181,15.05514989600862,24.95374530845917
0.182,15.130616433416714,24.96821834591385
0.183,15.205971880061885,24.98245336343447
0.184,15.281215294542214,24.996455656381016
0.185,15.356345745145148,25.01023039338763
0.186,15.431362310318256,25.023782619533808
0.187,15.50626407910479,25.037117259432684
0.188,15.581050151545575,25.050239120238665
0.189,15.655719639048916,25.06315289457657
0.19,15.730271664729925,25.0758631633945
0.191,15.804705363720847,25.08837439874237
0.192,15.87901988345368,25.10069096647833
0.193,15.953214383916457,25.112817128904847
0.194,16.027288037884517,25.12475704733647
0.195,16.101240031127936,25.136514784601072
0.196,16.17506956259634,25.148094307476416
0.197,16.248775844582216,25.15949948906375
0.198,16.322358102863806,25.17073411110017
0.199,16.39581557682865,25.18180186621136
0.2,16.469147519578744,25.192706360106385
0.201,16.542353198018283,25.203451113715985
0.202,16.6154318929249,25.21403956527602
0.203,16.68838289900531,25.22447507235744
0.204,16.761205524936134,25.23476091384424
0.205,16.83389909339079,25.24490029186081
0.206,16.906462941053157,25.254896333650056
0.207,16.978896418618763,25.26475209340348
0.208,17.051198890784242,25.274470554044694
0.209,17.123369736225687,25.284054628967464
0.21,17.195408347566573,25.29350716372953
0.211,17.26731413133586,25.302830937703373
0.212,17.339086507916857,25.31202866568516
0.213,17.410724911487446,25.321102999462784
0.214,17.482228789952163,25.33005652934431
0.215,17.55359760486668,25.33889178564767
0.216,17.624830831355187,25.34761124015279
0.217,17.695927958021098,25.356217307517024
0.218,17.7668884868516,25.364712346654944
0.219,17.83771193311642,25.37309866208337
0.22,17.90839782526125,25.381378505232583
0.221,17.978945704796185,25.3895540757246
0.222,18.0493551261796,25.397627522619352
0.223,18.11962565669777,25.40560094562968
0.224,18.18975687634062,25.41347639630585
0.225,18.25974837767385,25.42125587919049
0.226,18.329599765707854,25.42894135294464
0.227,18.399310657763635,25.43653473144577
0.228,18.46888068333599,25.444037884858357
0.229,18.53830948395433,25.45145264067781
0.23,18.60759671304128,25.45878078474853
0.231,18.676742035769347,25.46602406225655
0.232,18.745745128915846,25.473184178697636
0.233,18.814605680716376,25.480262800821325
0.234,18.883323390716978,25.487261557551665
0.235,18.95189796962518,25.494182040885097
0.236,19.020329139160143,25.501025806766204
0.237,19.088616631902077,25.507794375941845
0.238,19.15676019114104,25.514489234794205
0.239,19.224759570725357,25.521111836153345
0.24,19.29261453490976,25.527663600089767
0.241,19.36032485820336,25.53414591468749
0.242,19.427890325217657,25.540560136798156
0.243,19.495310730514674,25.546907592776627
0.244,19.562585878455288,25.55318957919859
0.245,19.629715583047947,25.559407363560577
0.246,19.696699667797837,25.565562184962868
0.247,19.76353796555658,25.57165525477574
0.248,19.83023031837261,25.57768775728946
0.249,19.896776577342244,25.5836608503484
0.25,19.963176602461555,25.589575665969765
0.251,20.02943026247917,25.595433310947243
0.252,20.095537434750003,25.60123486744
0.253,20.161498005089964,25.606981393547372
0.254,20.227311867631816,25.61267392386964
0.255,20.29297892468213,25.61831347005518
0.256,20.358499086579435,25.62390102133445
0.257,20.423872271553595,25.629437545040982
0.258,20.48909840558649,25.634923987119876
0.259,20.55417742227399,25.64036127262393
0.26,20.61910926268934,25.64575030619793
0.261,20.68389387524785,25.65109197255119
0.262,20.74853121557313,25.656387136918745
0.263,20.81302124636465,25.661636645511507
0.264,20.877363937266896,25.666841325955552
0.265,20.94155926473995,25.672001987720925
0.266,21.00560721193163,25.67711942254013
0.267,21.069507768551155,25.68219440481666
0.268,21.133260930744378,25.687227692023665
0.269,21.19686670097058,25.692220025093206
0.27,21.26032508788085,25.69717212879615
0.271,21.32363610619807,25.702084712113024
0.272,21.38679977659844,25.706958468596035
0.273,21.449816125594708,25.711794076722487
0.274,21.51268518542092,25.716592200239777
0.275,21.57540699391881,25.72135348850222
0.276,21.637981594425845,25.726078576799857
0.277,21.7004090356648,25.73076808667949
0.278,21.76268937163501,25.73542262625809
0.279,21.824822661505223,25.740042790528825
0.28,21.886808969508028,25.74462916165981
0.281,21.948648364835908,25.749182309285843
0.282,22.010340921538877,25.753702790793223
0.283,22.0718867184237,25.75819115159788
0.284,22.13328583895472,25.762647925416932
0.285,22.1945383711562,25.767073634533883
0.286,22.25564440751631,25.771468790057533
0.287,22.316604044892557,25.77583389217488
0.288,22.37741738441884,25.780169430398036
0.289,22.438084531414017,25.784475883805342
0.29,22.498605595291963,25.788753721276905
0.291,22.558980689473135,25.79300340172454
0.292,22.619209931297664,25.797225374316398
0.293,22.67929344193986,25.8014200786963
0.294,22.73923134632424,25.805587945198013
0.295,22.79902377304298,25.80972939505445
0.296,22.858670854274784,25.813844840602066
0.297,22.918172725705197,25.81793468548044
0.298,22.977529526448293,25.82199932482728
0.299,23.036741398969788,25.82603914546883
0.3,23.095808489011475,25.830054526105908
0.301,23.15473094551705,25.83404583749559
0.302,23.213508920559267,25.83801344262872
0.303,23.27214256926839,25.841957696903265
0.304,23.330632049761988,25.84587894829372
0.305,23.388977523075987,25.849777537516523
0.306,23.447179153097007,25.85365379819174
0.307,23.50523710649595,25.85750805700092
0.308,23.563151552662816,25.861340633841397
0.309,23.620922663642745,25.865151841976967
0.31,23.67855061407326,25.86894198818517
0.311,23.736035581122703,25.872711372901115
0.312,23.79337774442981,25.87646029035804
0.313,23.85057728604449,25.880189028724644
0.314,23.90763439036965,25.88389787023925
0.315,23.964549244104248,25.88758709134092
0.316,24.02132203618733,25.89125696279754
0.317,24.077952957743246,25.894907749830992
0.318,24.13444220202787,25.89853971223945
0.319,24.19078996437589,25.90215310451692
0.32,24.246996442149133,25.90574817596999
0.321,24.30306183468588,25.909325170831973
0.322,24.35898634325121,25.912884328374428
0.323,24.41477017098834,25.916425883016128
0.324,24.47041352287084,25.91995006442958
0.325,24.52591660565593,25.9234570976451
0.326,24.58127962783858,25.926947203152537
0.327,24.63650279960665,25.93042059700067
0.328,24.691586332796813,25.933877490894385
0.329,24.74653044085148,25.937318092289622
0.33,24.80133533877647,25.94074260448618
0.331,24.85600124309968,25.94415122671842
0.332,24.91052837183045,25.94754415424395
0.333,24.96491694441987,25.950921578430243
0.334,25.019167181721816,25.954283686839368
0.335,25.073279305954845,25.957630663310763
0.336,25.127253540664825,25.96096268804217
0.337,25.18109011068836,25.96427993766873
0.338,25.234789242116943,25.967582585340345
0.339,25.28835116226189,25.9708708007972
0.34,25.34177609961995,25.97414475044371
0.341,25.395064283839663,25.977404597420737
0.342,25.448215945688403,25.9806505016762
0.343,25.50123131702011,25.98388262003409
0.344,25.554110630743693,25.987101106262006
0.345,25.606854120792093,25.99030611113707
0.346,25.659462022091997,25.993497782510467
0.347,25.711934570534176,25.996676265370503
0.348,25.764272002944477,25.999841701904256
0.349,25.81647455705536,26.00299423155785
0.35,25.868542471478133,26.0061339910954
0.351,25.920475985675665,26.009261114656628
0.352,25.97227533993576,26.012375733813226
0.353,26.023940775345046,26.015477977623917
0.354,26.075472533763445,26.018567972688345
0.355,26.12687085779917,26.021645843199742
0.356,26.178135990784245,26.024711710996424
0.357,26.229268176750576,26.02776569561216
0.358,26.28026766040651,26.030807914325408
0.359,26.33113468711388,26.03383848220749
0.36,26.38186950286559,26.03685751216967
0.361,26.432472354263616,26.039865115009214
0.362,26.48294348849753,26.042861399454413
0.363,26.533283153323453,26.04584647220864
0.364,26.58349159704348,26.048820437993417
0.365,26.633569068485517,26.051783399590526
0.366,26.6835158169836,26.054735457883226
0.367,26.733332092358584,26.057676711896505
0.368,26.783018144899287,26.060607258836534
0.369,26.83257422534401,26.063527194129165
0.37,26.882000584862496,26.06643661145764
0.371,26.93129747503821,26.06933560279944
0.372,26.980465147851103,26.072224258462377
0.373,27.02950385566063,26.075102667119832
0.374,27.07841385118924,26.077970915845267
0.375,27.127195387506145,26.080829090145954
0.376,27.175848718011505,26.083677273995992
0.377,27.224374096420892,26.086515549868597
0.378,27.27277177675015,26.089343998767653
0.379,27.321042013300527,26.092162700258648
0.38,27.369185060644178,26.09497173249885
0.381,27.41720117360995,26.097771172266903
0.382,27.4650906072695,26.100561094991715
0.383,27.51285361692368,26.103341574780767
0.384,27.56049045808925,26.106112684447783
0.385,27.60800138648588,26.1088744955398
0.386,27.6553866580234,26.11162707836365
0.387,27.70264652878935,26.11437050201189
0.388,27.74978125503682,26.117104834388147
0.389,27.796791093172494,26.11983014223189
0.39,27.84367629974505,26.12254649114276
0.391,27.89043713143368,26.12525394560422
0.392,27.93707384503701,26.12795256900689
0.393,27.983586697462105,26.130642423671183
0.394,28.029975945713865,26.1333235708696
0.395,28.076241846884525,26.13599607084844
0.396,28.122384658143456,26.138659982849152
0.397,28.168404636727164,26.14131536512909
0.398,28.214302039929503,26.14396227498196
0.399,28.260077125092103,26.14660076875772
0.4,28.30573014959501,26.14923090188212
0.401,28.351261370847546,26.15185272887579
0.402,28.396671046279284,26.15446630337293
0.403,28.44195943333136,26.157071678139594
0.404,28.48712678944784,26.15966890509158
0.405,28.532173372067337,26.162258035311947
0.406,28.577099438614816,26.164839119068155
0.407,28.621905246493537,26.167412205828832
0.408,28.666591053077205,26.16997734428018
0.409,28.711157115702274,26.17253458234204
0.41,28.755603691660426,26.17508396718362
0.411,28.799931038191183,26.177625545238865
0.412,28.84413941247474,26.180159362221517
0.413,28.88822907162488,26.18268546313984
0.414,28.93220027268208,26.18520389231108
0.415,28.97605327260678,26.18771469337553
0.416,29.019788328272742,26.19021790931036
0.417,29.063405696460613,26.19271358244316
0.418,29.10690563385157,26.19520175446515
0.419,29.15028839702116,26.197682466444142
0.42,29.193554242433198,26.20015575883721
0.421,29.23670342643387,26.20262167150312
0.422,29.27973620524592,26.20508024371445
0.423,29.32265283496296,26.207531514169496
0.424,29.365453571543902,26.20997552100391
0.425,29.40813867080754,26.21241230180209
0.426,29.450708388427188,26.214841893608323
0.427,29.493162979925504,26.21726433293772
0.428,29.53550270066935,26.219679655786887
0.429,29.577727805864814,26.222087897644386
0.43,29.619838550552323,26.224489093500974
0.431,29.661835189601824,26.226883277859653
0.432,29.70371797770813,26.229270484745427
0.433,29.745487169386315,26.231650747714973
0.434,29.78714301896721,26.234024099866
0.435,29.82868578059304,26.236390573846474
0.436,29.870115708213053,26.23875020186364
0.437,29.91143305557937,26.24110301569282
0.438,29.95263807624281,26.24344904668608
0.439,29.99373102354886,26.24578832578068
0.44,30.034712150633723,26.24812088350733
0.441,30.075581710420423,26.250446749998343
0.442,30.11633995561502,26.25276595499554
0.443,30.156987138702885,26.255078527858025
0.444,30.19752351194505,26.25738449756981
0.445,30.237949327374658,26.259683892747244
0.446,30.27826483679345,26.261976741646325
0.447,30.318470291768364,26.26426307216984
0.448,30.35856594362815,26.266542911874343
0.449,30.39855204346012,26.268816287977018
0.45,30.438428842106912,26.271083227362386
0.451,30.47819659016334,26.273343756588844
0.452,30.517855537973304,26.27559790189513
0.453,30.55740593562677,26.2778456892066
0.454,30.596848032956828,26.28008714414137
0.455,30.63618207953673,26.282322292016392
0.456,30.67540832467711,26.28455115785334
0.457,30.71452701742316,26.2867737663844
0.458,30.753538406551893,26.288990142057923
0.459,30.792442740569506,26.29120030904401
0.46,30.8312402677087,26.29340429123993
0.461,30.86993123592617,26.29560211227541
0.462,30.90851589290004,26.297793795517894
0.463,30.946994486027403,26.29997936407761
0.464,30.985367262421928,26.30215884081261
0.465,31.023634468911453,26.3043322483336
0.466,31.06179635203568,26.3064996090088
0.467,31.099853158043896,26.30866094496859
0.468,31.137805132892726,26.31081627811013
0.469,31.175652522243965,26.31296563010186
0.47,31.213395571462414,26.3151090223879
0.471,31.25103452561378,26.317246476192373
0.472,31.28856962946261,26.31937801252364
0.473,31.32600112747029,26.32150365217841
0.474,31.36332926379303,26.323623415745857
0.475,31.400554282279938,26.325737323611527
0.476,31.43767642647111,26.32784539596127
0.477,31.47469593959577,26.329947652785027
0.478,31.511613064570422,26.332044113880585
0.479,31.548428043997063,26.33413479885721
0.48,31.585141120161417,26.33621972713924
0.481,31.62175253503121,26.33829891796959
0.482,31.65826253025448,26.34037239041317
0.483,31.69467134715789,26.342440163360276
0.484,31.73097922674513,26.344502255529854
0.485,31.767186409695324,26.34655868547276
0.486,31.80329313636141,26.348609471574893
0.487,31.839299646768666,26.350654632060294
0.488,31.875206180613148,26.352694184994206
0.489,31.911012977260263,26.354728148285997
0.49,31.94672027574328,26.356756539692096
0.491,31.98232831476192,26.358779376818852
0.492,32.01783733268097,26.36079667712531
0.493,32.0532475675289,26.362808457925937
0.494,32.088559256996525,26.364814736393317
0.495,32.123772638435696,26.36681552956075
0.496,32.158887948858,26.36881085432486
0.497,32.193905424933504,26.37080072744807
0.498,32.22882530298949,26.37278516556109
0.499,32.26364781900927,26.37476418516532
0.5,32.29837320863097,26.376737802635223
0.501,32.33300170714636,26.37870603422064
0.502,32.3675335494997,26.380668896049045
0.503,32.40196897028662,26.3826264041278
0.504,32.43630820375302,26.38457857434629
0.505,32.470551483793976,26.38652542247809
0.506,32.50469904395268,26.38846696418305
0.507,32.53875111741938,26.390403215009297
0.508,32.57270793703039,26.39233419039531
0.509,32.60656973526705,26.39425990567183
0.51,32.64033674425479,26.396180376063807
0.511,32.674009195762096,26.398095616692277
0.512,32.70758732119963,26.4000056425762
0.513,32.74107135161928,26.401910468634284
0.514,32.774461517713206,26.403810109686752
0.515,32.80775804981303,26.405704580457066
0.516,32.8409611778889,26.40759389557362
0.517,32.87407113154865,26.40947806957144
0.518,32.907088140036954,26.411357116893782
0.519,32.940012432234525,26.413231051893728
0.52,32.97284423665728,26.415099888835773
0.521,33.00558378145556,26.41696364189734
0.522,33.03823129441334,26.41882232517029
0.523,33.07078700294751,26.42067595266237
0.524,33.10325113410708,26.422524538298703
0.525,33.13562391457246,26.424368095923157
0.526,33.1679055706548,26.426206639299718
0.527,33.20009632829518,26.42804018211388
0.528,33.232196413064045,26.42986873797397
0.529,33.264206050160446,26.43169232041241
0.53,33.29612546441141,26.43351094288701
0.531,33.327954880271314,26.43532461878225
0.532,33.35969452182121,26.437133361410428
0.533,33.39134461276826,26.438937184012914
0.534,33.42290537644508,26.440736099761303
0.535,33.45437703580918,26.44253012175857
0.536,33.48575981344237,26.44431926304017
0.537,33.51705393155021,26.446103536575176
0.538,33.54825961196143,26.447882955267325
0.539,33.57937707612739,26.44965753195609
0.54,33.61040654512159,26.45142727941772
0.541,33.6413482396391,26.453192210366243
0.542,33.67220237999607,26.45495233745446
0.543,33.70296918612925,26.456707673274924
0.544,33.73364887759548,26.45845823036089
0.545,33.76424167357123,26.46020402118724
0.546,33.79474779285214,26.461945058171413
0.547,33.82516745385258,26.46368135367429
0.548,33.85550087460516,26.46541292000107
0.549,33.88574827276037,26.467139769402134
0.55,33.915909865586094,26.46886191407389
0.551,33.94598586996725,26.47057936615958
0.552,33.975976502405366,26.472292137750102
0.553,34.005881979018184,26.4740002408848
0.554,34.03570251553931,26.47570368755224
0.555,34.06543832731782,26.477402489690952
0.556,34.09508962931791,26.479096659190198
0.557,34.12465663611854,26.480786207890667
0.558,34.154139561913084,26.482471147585223
0.559,34.18353862050903,26.484151490019592
0.56,34.21285402532764,26.485827246893017
0.561,34.242085989403606,26.48749842985897
0.562,34.271234725384815,26.48916505052578
0.5630000000000001,34.30030044553198,26.490827120457286
0.5640000000000001,34.32928336171841,26.492484651173463
0.5650000000000001,34.3581836854297,26.494137654151032
0.5660000000000001,34.38700162776347,26.49578614082408
0.5670000000000001,34.415737399429105,26.497430122584632
0.5680000000000001,34.44439121074752,26.499069610783238
0.5690000000000001,34.47296327165088,26.50070461672953
0.5700000000000001,34.5014537916824,26.50233515169281
0.5710000000000001,34.52986297999609,26.50396122690255
0.5720000000000001,34.55819104535656,26.505582853548944
0.5730000000000001,34.586438196138786,26.507200042783428
0.5740000000000001,34.61460464032793,26.50881280571919
0.5750000000000001,34.64269058551913,26.51042115343168
0.5760000000000001,34.670696238917294,26.51202509695907
0.577,34.69862180733697,26.51362464730277
0.578,34.72646749720212,26.515219815427866
0.579,34.754233514546,26.5168106122636
0.58,34.781920065010965,26.5183970487038
0.581,34.80952735384834,26.51997913560735
0.582,34.83705558591827,26.52155688379859
0.583,34.8645049656896,26.52313030406776
0.584,34.89187569723971,26.52469940717139
0.585,34.91916798425445,26.526264203832746
0.586,34.946382030027955,26.52782470474217
0.587,34.973518037462604,26.52938092055752
0.588,35.00057620906887,26.530932861904525
0.589,35.02755674696526,26.53248053937715
0.59,35.05445985287822,26.534023963537976
0.591,35.08128572814203,26.53556314491855
0.592,35.10803457369877,26.53709809401974
0.593,35.134706590098226,26.53862882131206
0.594,35.161301977497835,26.540155337236023
0.595,35.18782093566264,26.54167765220246
0.596,35.21426366396524,26.54319577659284
0.597,35.240630361385726,26.544709720759585
0.598,35.266921226511684,26.54621949502638
0.599,35.29313645753813,26.54772510968847
0.6,35.319276252267535,26.54922657501296
0.601,35.345340808109746,26.550723901239085
0.602,35.37133032208203,26.55221709857852
0.603,35.39724499080904,26.553706177215627
0.604,35.42308501052283,26.55519114730776
0.605,35.44885057706286,26.556672018985484
0.606,35.47454188587601,26.55814880235288
0.607,35.500159132016584,26.559621507487773
0.608,35.525702510146374,26.561090144441973
0.609,35.55117221453465,26.562554723241536
0.61,35.57656843905823,26.564015253887
0.611,35.60189137720148,26.565471746353595
0.612,35.62714122205642,26.566924210591505
0.613,35.65231816632273,26.568372656526066
0.614,35.677422402307826,26.569817094057974
0.615,35.70245412192693,26.57125753306355
0.616,35.72741351670313,26.57269398339488
0.617,35.75230077776748,26.574126454880066
0.618,35.77711609585904,26.5755549573234
0.619,35.80185966132498,26.576979500505598
0.62,35.82653166412071,26.57840009418393
0.621,35.85113229380991,26.57981674809247
0.622,35.87566173956468,26.58122947194223
0.623,35.90012019016562,26.58263827542137
0.624,35.92450783400198,26.584043168195368
0.625,35.94882485907171,26.58544415990717
0.626,35.97307145298167,26.58684126017738
0.627,35.99724780294768,26.588234478604424
0.628,36.021354095794706,26.5896238247647
0.629,36.04539051795695,26.59100930821274
0.63,36.06935725547804,26.59239093848136
0.631,36.09325449401114,26.593768725081823
0.632,36.11708241881912,26.59514267750396
0.633,36.14084121477472,26.596512805216346
0.634,36.164531066360674,26.597879117666416
0.635,36.188152157669926,26.599241624280616
0.636,36.211704672405766,26.600600334464527
0.637,36.23518879388202,26.601955257603013
0.638,36.25860470502323,26.603306403060326
0.639,36.28195258836482,26.604653780180257
0.64,36.3052326260533,26.605997398286245
0.641,36.32844499984646,26.60733726668149
0.642,36.35158989111358,26.608673394649102
0.643,36.37466748083562,26.61000579145218
0.644,36.39767794960539,26.611334466333936
0.645,36.42062147762783,26.61265942851782
0.646,36.44349824472018,26.61398068720761
0.647,36.46630843031222,26.615298251587536
0.648,36.489052213446456,26.61661213082236
0.649,36.51172977277841,26.61792233405748
0.65,36.5343412865768,26.619228870419068
0.651,36.55688693272381,26.620531749014106
0.652,36.5793668887153,26.62183097893052
0.653,36.601781331661066,26.623126569237268
0.654,36.62413043828511,26.62441852898441
0.655,36.64641438492584,26.625706867203228
0.656,36.66863334753639,26.62699159290628
0.657,36.69078750168484,26.628272715087505
0.658,36.71287702255447,26.6295502427223
0.659,36.73490208494406,26.6308241847676
0.66,36.75686286326817,26.63209455016196
0.661,36.77875953155737,26.633361347825616
0.662,36.80059226345856,26.63462458666059
0.663,36.82236123223522,26.635884275550733
0.664,36.84406661076776,26.637140423361824
0.665,36.86570857155372,26.63839303894162
0.666,36.887287286708144,26.63964213111993
0.667,36.90880292796385,26.640887708708693
0.668,36.93025566667171,26.642129780502028
0.669,36.951645673801,26.643368355276312
0.67,36.97297311993968,26.644603441790235
0.671,36.99423817529468,26.64583504878486
0.672,37.015441009692296,26.647063184983693
0.673,37.036581792578446,26.648287859092733
0.674,37.057660693019,26.64950907980053
0.675,37.07867787970015,26.65072685577825
0.676,37.09963352092865,26.65194119567972
0.677,37.120527784632266,26.653152108141487
0.678,37.14136083836002,26.654359601782865
0.679,37.162132849282585,26.655563685206
0.68,37.182843984192594,26.656764366995898
0.681,37.203494409505005,26.657961655720506
0.682,37.22408429125745,26.65915555993072
0.683,37.244613795110574,26.660346088160463
0.684,37.265083086348426,26.66153324892674
0.685,37.28549232987878,26.66271705072964
0.686,37.30584169023351,26.663897502052407
0.687,37.326131331568966,26.665074611361497
0.6880000000000001,37.34636141766634,26.666248387106595
0.6890000000000001,37.36653211193204,26.667418837720664
0.6900000000000001,37.38664357739803,26.668585971619997
0.6910000000000001,37.40669597672227,26.669749797204226
