Position X,Position Y
15.0,15.0
15.45,17.946152422706632
14.0325,19.05922863405995
13.448625,19.47350712079337
13.7823,19.559272319115102
14.70282,19.479067257341946
15.933568875,19.318409375288088
17.30168904609375,19.12372122623402
18.709647174375,18.91954201406944
20.105185736923826,18.71828007841953
21.461386788774018,18.525842412663124
22.76507988867099,18.344768196660784
24.010453626753534,18.175904449250343
25.195614212839327,18.019271554558077
26.32074591043669,17.87449742211701
27.387127349630514,17.74103003962342
28.39660297044735,17.618239796562097
29.3512970028964,17.505468672422637
30.25345745587392,17.402054588778572
31.105370330153256,17.30734444592012
31.909312067990182,17.220702021903275
32.6675229793201,17.141513398416514
33.38219225351784,17.06919097904213
34.0554494124,17.003176490924947
34.689359375311696,16.942943111401224
35.28591958047621,16.887996792851187
35.84705831133885,16.837876857683987
36.37463376704049,16.79215595091634
36.87043363135411,16.750439450910513
37.33617501127724,16.71236444400534
37.773504678084834,16.677598366204737
38.18399957442747,16.645837406857922
38.56916756495486,16.616804757677
38.93044841293227,16.590248777406664
39.26921496594032,16.565941129365203
39.58677453254763,16.543674936801725
39.8843704301944,16.523262990056995
40.16318368311502,16.504536030091515
40.42433484826044,16.48734112508475
40.668885946937394,16.47154015043017
40.89784248022723,16.457008377404847
41.11215550709089,16.443633171905645
41.31272376529928,16.431312801736826
41.500395816838775,16.419955348835177
41.67597220112928,16.409477721373513
41.840207581172216,16.399804759756126
41.99381286954772,16.390868429994644
42.13745732295006,16.38260709773341
42.271770595648256,16.374964876201084
42.397344743855385,16.36789104153594
42.51473617446836,16.361339509215874
42.62446753298791,16.355268365681308
42.727029526643065,16.349639449639536
42.8228826798257,16.344417977960013
42.91245901989251,16.339572211494893
42.99616369222076,16.335073156575703
43.07437650411852,16.33089429833711
43.14745339779802,16.3270113623968
43.21572785313301,16.323402101773517
43.27951222134546,16.32004610625123
43.3390989911147,16.31692463169625
43.39476198887984,16.314020447105964
43.44675751532518,16.311317697413866
43.49532542020305,16.308801780297088
43.54069011776898,16.306459235431312
43.583061545184535,16.30427764481544
43.62263606629118,16.30224554294658
43.65959732317785,16.30035233576655
43.69411703796126,16.298588227425718
43.726355767174766,16.296944154020398
43.75646361112255,16.29541172355767
43.78458088050435,16.293983161487542
43.81083872255403,16.292651261218452
43.83535970886596,16.29140933909904
43.85825838700794,16.29025119340816
43.87964179794012,16.28917106694704
43.89960996117721,16.28816361287325
43.91825632954831,16.28722386345644
43.935668215324114,16.286347201471234
43.95192718939822,16.285529333973983
43.96710945512636,16.2847662682375
43.98128619834623,16.28405428964228
43.99452391502169,16.283389941344034
44.0068847178779,16.282770005556344
44.01842662331996,16.282191486303905
44.02920381985555,16.281651593516603
44.03926691917358,16.281147728347797
44.04866319096465,16.280677469611756
44.05743678250631,16.280238561245493
44.065628923975765,16.279828900709447
44.0732781203958,16.27944652824953
44.080420331065085,16.279089616950426
44.08708913727276,16.278756463516416
44.09331589904822,16.2784454797219
44.09912990165093,16.278155184478887
44.10455849246166,16.277884196473497
44.109627208895056,16.277631227327582
44.11435989791499,16.277395075245444
44.11877882769736,16.27717461910899
44.12290479195074,16.276968812987715
44.126757207372805,16.276776681032686
44.13035420469009,16.276597312726253
44.13371271370003,16.276429858461437
44.13684854270734,16.276273525427058
44.13977645272173,16.276127573776492
44.14251022676015,16.275991313059805
44.14506273457452,16.275864098900357
44.14744599310557,16.27574532989864
44.14967122294326,16.27563444474724
44.151748901056514,16.275530919542128
44.15368881003774,16.275434265276544
44.15550008409163,16.27534402550473
44.1571912519826,16.275259774163736
44.15877027714152,16.27518111354241
44.1602445951189,16.275107672387332
44.16162114855978,16.275039104136386
44.16290641986376,16.274975085271137
44.1641064616831,16.27491531377995
44.16522692540172,16.27485950772425
44.16627308772844,16.27480740390097
44.16724987552917,16.274758756594576
