Position X,Position Y
30.0,30.0
29.37,29.619615242270665
28.761825,29.261399722427797
28.175543625000003,28.923855218958124
27.611139714375003,28.60558404531833
27.068522205168755,28.305282470055232
26.547534128144584,28.0217345579973
26.047960788250503,27.75380640596981
25.56953719569585,27.50044074815748
25.11195480877664,27.260651907802558
24.67486764489817,27.03352107339039
24.257897811900023,26.81819187884421
23.86064050776572,26.613866268534316
23.48266853307407,26.41980062910808
23.123536357100505,26.235302171273183
22.78278377528444,26.05972554572062
22.45993919282453,25.89246967836265
22.1545225664307,25.732974810987
21.866048033733307,25.580719734296856
21.59402625751213,25.43521920112032
21.337966509745826,25.296021508336057
21.097378518484323,25.162706236777822
20.8717740987001,25.03488213905151
20.660668586567777,24.91218516582806
20.46358209504561,24.79427662176587
20.280040607177018,24.68084144277035
20.10957692218642,24.57158658681758
19.951731468203537,24.46623953105656
19.8060529943058,24.36454686836161
19.67209915351281,24.26627299693548
19.54943698739305,24.171198896965844
19.437643322045545,24.079120988715665
19.336305084391658,23.989850066781624
19.24501954694993,23.90321030558724
19.16339450856472,23.819038331488784
19.091048417912727,23.737182357164414
19.027610446016443,23.65750137423113
18.97272051344575,23.57986440029128
18.92602927738537,23.50414977685158
18.88719808328249,23.430244514783883
18.855898885363302,23.358043684208862
18.83181413991608,23.287449845883053
18.81463667487917,23.21837252135586
18.80406953894277,23.150727699338457
18.79982583307063,23.084437375890086
18.80162852707069,23.01942912618132
18.80921026358921,22.9556357057378
18.82231315167022,22.89299467920305
18.840688551808707,22.831448074785637
18.864096854231025,22.770942062674514
18.89230725195736,22.711426655817608
18.92509751003835,22.65285543156281
18.9622537322086,22.595185272758208
19.003570126064545,22.538376126999754
19.048848767749597,22.482390782800177
19.09789936701712,22.427194661533186
19.150539033438776,22.372755624082096
19.20659204443233,22.31904379119228
19.26588961569825,22.26603137659277
19.32826967457723,22.213692532013862
19.393576636771016,22.162003203285355
19.46166118680559,22.110940996753964
19.53238006255861,22.060485055309023
19.605595844121435,22.010615943352843
19.68117674721931,21.961315540096283
19.758996421371634,21.91256694060155
19.838933752936352,21.864354364032792
19.92087267314893,21.81666306861139
20.00470197123605,21.76947927280655
20.0903151126572,21.72279008232351
20.177610062503543,21.67658342248123
20.266489114061763,21.630847975599025
20.356858722532152,21.58557312303749
20.44862934387332,21.54074889156315
20.541715278731463,21.49636590372883
20.636034521399363,21.4524153319828
20.731508613739283,21.408888856239443
20.82806250399433,21.365778624662493
20.9256244104048,21.32307721742912
21.024125689538952,21.28077761325908
21.123500709242137,21.23887315850817
21.22368672610308,21.197357538639103
21.32462376733257,21.156224751895923
21.4262545169466,21.115469085020333
21.52852420614357,21.07508509085948
