Position X,Position Y
30.0,0.0
29.370000000000005,0.969615242270663
28.761825000000005,1.8803997224277933
28.175543625000007,2.736120218958124
27.611139714375007,3.540290176568335
27.06852220516876,4.2961874111177325
26.547534128144587,5.006870542405894
26.047960788250503,5.67519424791346
25.56953719569585,6.30382342370873
25.111954808776645,6.895246332358715
24.67486764489817,7.451786811782726
24.257897811900023,7.975615613524392
23.860640507765723,8.468760933861535
23.482668533074072,8.93311819649256
23.12353635710051,9.370459141204858
22.78278377528444,9.78244026891952
22.45993919282453,10.170610689793229
22.154522566430703,10.53641941762067
21.86604803373331,10.881222150598354
21.594026257512137,11.20628757556461
21.33796650974583,11.512803230102987
21.097378518484327,11.801880954371171
20.871774098700104,12.074561962179612
20.66066858656778,12.331821558679591
20.463582095045613,12.574573530016346
20.28004060717702,12.80367422844727
20.109576922186424,13.019926374707074
19.95173146820354,13.224082597810751
19.806052994305805,13.416848731011994
19.67209915351281,13.598886881270328
19.54943698739305,13.770818288316857
19.43764332204555,13.933225988238236
19.33630508439166,14.086657295414891
19.245019546949933,14.231626115645538
19.16339450856472,14.368615102360389
19.09104841791273,14.49807766696408
19.02761044601645,14.62043985355144
18.972720513445758,14.736102087500065
18.92602927738537,14.845440806758754
18.88719808328249,14.948809984016318
18.85589888536331,15.046542547347183
18.831814139916084,15.1389517063854
18.81463667487917,15.226332190573515
18.804069538942773,15.30896140556482
18.799825833070635,15.38710051342352
18.801628527070694,15.460995441865215
18.80921026358921,15.530877827407224
18.822313151670222,15.59696589695252
18.84068855180871,15.65946529201055
18.864096854231025,15.718569839460828
18.89230725195736,15.774462272489608
18.92509751003835,15.827314905074097
18.9622537322086,15.87729026315152
19.003570126064545,15.924541675390254
19.048848767749597,15.96921382627597
19.09789936701712,16.011443274036367
19.150539033438776,16.05135893575208
19.20659204443233,16.089082541838213
19.26588961569825,16.124729061929365
19.32826967457723,16.158407104060394
19.393576636771016,16.19021928890445
19.46166118680559,16.220262600708608
19.53238006255861,16.24862871645465
19.605595844121435,16.275404314668027
19.68117674721931,16.300671365200593
19.758996421371634,16.324507401222583
19.838933752936352,16.346985774575135
19.92087267314893,16.368175895556746
20.00470197123605,16.38814345814442
20.0903151126572,16.406950651582864
20.177610062503543,16.42465635921229
20.266489114061763,16.44131634534709
20.356858722532152,16.456983430963373
20.44862934387332,16.471707658902776
20.541715278731463,16.485536449253093
20.636034521399363,16.49851474552241
20.731508613739283,16.510685152182806
20.82806250399433,16.522088064121697
20.9256244104048,16.532761788503663
21.024125689538955,16.542742659512673
21.12350070924214,16.55206514641398
21.22368672610308,16.560761955346475
21.32462376733258,16.56886412522961
21.4262545169466,16.576401118144254
21.528524206143576,16.5834009045237
21.631380507763943,16.5898900434695
21.734773434718942,16.595893758486678
21.83865524227515,16.60143600891411
21.942980334081028,16.606539557308363
22.047705171822223,16.611226033022938
22.15278818839283,16.615515992209613
22.258189704471032,16.61942897445433
22.36387184838858,16.622983556246776
22.469798479185197,16.62619740147039
22.575935112740623,16.629087309087872
22.682248850879,16.631669258186513
22.78870831334205,16.6339584505374
22.89528357253006,16.63596935081317
23.00194609091147,16.637715724600074
23.10866866100458,16.639210674331796
23.215425347837016,16.640466673264765
23.322191433791197,16.64149559760738
23.428943365746385,16.642308756908797
23.53565870443058,16.64291692280655
23.642316075897764,16.643330356226343
23.748895125048783,16.643558833121713
23.855376471116465,16.64361166883607
23.96174166503812,16.643497741164712
24.067973148641023,16.643225512189833
24.174054215568887,16.642803048957152
24.279968973879807,16.64223804305888
24.385702310248373,16.641537829183836
24.491239855707104,16.640709402692014
24.59656795286456,16.639759436267585
24.70167362453969,16.638694295701146
24.806544543754228,16.63752005484908
24.911169005026935,16.636242509815208
25.01553589691576,16.634867192397206
25.119634675755695,16.6333993828379
25.22345534054249,16.631844121919254
25.32698840891377,16.63020622243467
25.43022489418149,16.628490280073237
25.533156283370975,16.626700683747664
25.635774516223915,16.6248416253958
25.73807196512404,16.622917109283982
25.84004141590614,16.620930960838916
25.941676049510413,16.618886835033205
26.042969424445783,16.616788224348326
26.14391546002725,16.614638466337475
26.244508420353835,16.612440750809498
26.34474289899488,16.61019812665392
26.444613804354,16.607913508325986
26.544116345681083,16.60558968200962
26.643246019704037,16.603229311475165
26.74199859785317,16.600834943647914
26.84037011405223,16.5984090139025
26.938356853051115,16.59595385109745
27.035955339276512,16.593471682363383
27.133162326177583,16.590964637657656
27.229974786044814,16.588434754097513
27.32638990028113,16.58588398008316
27.422405050105223,16.58331417922163
27.518017807667952,16.58072713406161
27.613225927563413,16.57812454964896
27.70802733871719,16.575508056912092
27.802420136634968,16.572879215885855
27.89640257599544,16.570239518782195
27.98997306357218,16.567590392915324
28.083130151469778,16.56493320348881
28.17587253066017,16.56226925625154
28.2681990248058,16.559599800029197
28.36010858435668,16.556926029137472
28.45160028090924,16.554249085682997
28.542673301815,16.551570061757594
28.63332694502814,16.54889000153118
28.723560614181,16.54620990324837
28.813373813877423,16.543530721133585
28.9027661451942,16.540853367209184
28.991737301381047,16.538178713030938
29.080287063750493,16.535507591344928
29.1684152977489,16.532840797669728
29.256121949200608,16.53017909180754
29.34340704071737,16.527523199287774
29.430270668265656,16.524873812746375
29.516712997884746,16.522231593244005
29.60273426254878,16.519597171526094
29.688334759166374,16.516971149227526
29.773514845711528,16.51435410002469
29.858274938479983,16.511746570737383
29.942615509465373,16.509149082383033
30.026537083849792,16.50656213118545
30.110040237603616,16.50398618954037
30.1931255951897,16.50142170693977
30.27579382736724,16.498869110856955
30.35804564909085,16.496328807594278
30.439881817500595,16.493801183095226
30.5213031299988,16.49128660372257
30.602310422409914,16.48878541700418
30.682904567219573,16.486297952347986
30.763086471889363,16.483824521727545
30.842857077243902,16.481365420339568
30.922217355927025,16.478920927234714
31.001168310923887,16.47649130592287
31.079710974146224,16.47407680495408
31.157846405077755,16.47167765847627
31.235575689477187,16.469294086770788
31.312899938136184,16.46692629676679
31.389820285689886,16.464574482535404
31.466337889477646,16.462238825764615
31.54245392845172,16.45991949621569
31.618169602131832,16.457616652162006
31.693486129603546,16.455330440811043
